bucket_id,layer,parent_bucket_id,n_train,n_val,pos_rate_train,pos_rate_val,alpha,beta,regret_val,F1_val,Precision_val,Recall_val,BND_ratio_val,pos_coverage_val,use_parent_threshold,threshold_n_samples,n_all,pos_rate_all,BAC_val,AUC_val,cost_source,score_metric,score_value,parent_score_value,gain_value,is_weak,threshold_source_bucket,use_gain_weak_backoff,threshold_data_source,parent_with_threshold,n_test,pos_rate_test,BND_ratio_test,POS_Coverage_test,regret_test,fold,pos_rate
L1_age=mid_age|L2_medical_specialty=Surgery_Trauma|L3_time_in_hospital=others,L3,L1_age=mid_age|L2_medical_specialty=Surgery_Trauma,49,24,0.42857142857142855,0.5416666666666666,0.4,0.0,0.4041095890410959,0.7714285714285715,0.75,0.7941176470588235,0.3287671232876712,0.4931506849315068,True,73,73,0.4657534246575342,0.5380844645550528,0.7956259426847662,global_default,f1_regret_bnd,,-0.11536975317586817,,True,L1_age=mid_age|L2_medical_specialty=Surgery_Trauma,True,all,L1_age=mid_age|L2_medical_specialty=Surgery_Trauma,,,,,,1,0.4657534246575342
L1_age=oldest|L2_medical_specialty=PrimaryCare|L3_time_in_hospital=others,L3,L1_age=oldest|L2_medical_specialty=PrimaryCare,41,12,0.4146341463414634,0.5833333333333334,0.1,0.0,0.32075471698113206,0.7931034482758621,0.6764705882352942,0.9583333333333334,0.20754716981132076,0.6415094339622641,True,53,53,0.4528301886792453,0.6170977011494253,0.8620689655172414,global_default,f1_regret_bnd,,0.16666666666666663,,True,L1_age=oldest|L2_medical_specialty=PrimaryCare,True,all,L1_age=oldest|L2_medical_specialty=PrimaryCare,,,,,,1,0.4528301886792453
L1_age=mid_age|L2_medical_specialty=PrimaryCare|L3_time_in_hospital=others,L3,L1_age=mid_age|L2_medical_specialty=PrimaryCare,36,13,0.6666666666666666,0.6153846153846154,0.3,0.0,0.3163265306122449,0.8285714285714286,0.7631578947368421,0.90625,0.20408163265306123,0.7755102040816326,True,49,49,0.6530612244897959,0.48253676470588236,0.8143382352941176,global_default,f1_regret_bnd,,-0.09619128226830298,,True,L1_age=mid_age|L2_medical_specialty=PrimaryCare,True,all,L1_age=mid_age|L2_medical_specialty=PrimaryCare,,,,,,1,0.6530612244897959
ROOT,L1,,14000,6000,0.47014285714285714,0.4701666666666667,0.3,0.0,0.5253333333333333,0.6409148665819568,0.49950485244602894,0.8940092165898618,0.1585,0.8415,False,6000,20000,0.47015,0.4470046082949309,0.6511478810284481,global_default,f1_regret_bnd,0.036331533248623524,-0.5253333333333333,0.5616648665819568,False,ROOT,True,val,,,,,,,2,0.47015
L1_age=young_old,L1,ROOT,7146,3005,0.47984886649874053,0.47088186356073214,0.3,0.1,0.5234608985024959,0.6431431431431431,0.4978690430065866,0.9081272084805654,0.13777038269550748,0.8589018302828619,False,3005,10151,0.47719436508718355,0.45657932751072294,0.6512505278129653,global_default,f1_regret_bnd,0.05079705329289351,0.036331533248623524,0.014465520044269986,False,L1_age=young_old,True,val,,,,,,,2,0.47719436508718355
L1_age=young_old|L2_medical_specialty=Others,L2,L1_age=young_old,4381,1812,0.47911435745263636,0.4757174392935982,0.3,0.0,0.5195916114790287,0.647179909427748,0.5015954052329291,0.9118329466357309,0.13520971302428256,0.8647902869757175,False,1812,6193,0.4781204585822703,0.45591647331786544,0.6582732934424228,global_default,f1_regret_bnd,0.05998344143657801,0.05079705329289351,0.009186388143684499,False,L1_age=young_old|L2_medical_specialty=Others,True,val,,,,,,,2,0.4781204585822703
L1_age=mid_age,L1,ROOT,3945,1665,0.438276299112801,0.45645645645645644,0.3,0.0,0.527927927927928,0.6361398325947809,0.5082612116443745,0.85,0.23663663663663664,0.7633633633633634,True,1665,5610,0.44367201426024955,0.425,0.6857400407095087,global_default,f1_regret_bnd,-0.01010641365146539,0.036331533248623524,-0.046437946900088914,True,ROOT,True,val,,,,,,,2,0.44367201426024955
L1_age=oldest,L1,ROOT,2909,1330,0.4895152973530423,0.4857142857142857,0.1,0.0,0.5150375939849624,0.6531645569620252,0.4853273137697517,0.9984520123839009,0.0007518796992481203,0.9992481203007518,False,1330,4239,0.4883227176220807,0.49922600619195046,0.5957624970579183,global_default,f1_regret_bnd,0.13775102312743878,0.036331533248623524,0.10141948987881526,False,L1_age=oldest,True,val,,,,,,,2,0.4883227176220807
L1_age=mid_age|L2_medical_specialty=Others,L2,L1_age=mid_age,2352,995,0.4460034013605442,0.4623115577889447,0.3,0.0,0.5256281407035176,0.6389568052159739,0.5110821382007823,0.8521739130434782,0.22914572864321608,0.770854271356784,False,995,3347,0.45085150881386316,0.4260869565217391,0.6779439252336448,global_default,f1_regret_bnd,-0.0012441998091517747,-0.01010641365146539,0.008862213842313615,False,L1_age=mid_age|L2_medical_specialty=Others,True,val,,,,,,,2,0.45085150881386316
L1_age=oldest|L2_medical_specialty=Others,L2,L1_age=oldest,1699,800,0.516774573278399,0.485,0.1,0.0,0.51375,0.6542056074766356,0.4879594423320659,0.9922680412371134,0.01375,0.98625,True,800,2499,0.5066026410564226,0.4961340206185567,0.6176496346712042,global_default,f1_regret_bnd,0.13358060747663555,0.13775102312743878,-0.0041704156508032275,True,L1_age=oldest,True,val,L1_age=oldest,,,,,,2,0.5066026410564226
L1_age=young_old|L2_medical_specialty=InternalMed,L2,L1_age=young_old,983,413,0.4669379450661241,0.46246973365617433,0.3,0.1,0.5145278450363197,0.6477024070021882,0.556390977443609,0.774869109947644,0.35351089588377727,0.6440677966101694,True,413,1396,0.4656160458452722,0.38968680722607424,0.6641196169991981,global_default,f1_regret_bnd,-0.04358088597602011,0.05079705329289351,-0.09437793926891362,True,L1_age=young_old,True,val,L1_age=young_old,,,,,,2,0.4656160458452722
L1_age=young_old|L2_medical_specialty=Surgery_Trauma,L2,L1_age=young_old,850,366,0.48,0.4344262295081967,0.3,0.1,0.5273224043715847,0.6285714285714287,0.4831081081081081,0.89937106918239,0.17486338797814208,0.8087431693989071,True,366,1216,0.4662828947368421,0.4641782882143834,0.6644486980828244,global_default,f1_regret_bnd,0.013817330210772902,0.05079705329289351,-0.03697972308212061,True,L1_age=young_old,True,val,L1_age=young_old,,,,,,2,0.4662828947368421
L1_age=mid_age|L2_medical_specialty=InternalMed,L2,L1_age=mid_age,548,223,0.4416058394160584,0.4125560538116592,0.3,0.0,0.5426008968609866,0.6020408163265306,0.5673076923076923,0.6413043478260869,0.5336322869955157,0.4663677130044843,True,223,771,0.43320363164721143,0.32065217391304346,0.6764022568868238,global_default,f1_regret_bnd,-0.20737622403221379,-0.01010641365146539,-0.1972698103807484,True,ROOT,True,val,,,,,,,2,0.43320363164721143
L1_age=mid_age|L2_medical_specialty=Surgery_Trauma,L2,L1_age=mid_age,487,227,0.3860369609856263,0.4801762114537445,0.3,0.0,0.4955947136563877,0.6718146718146718,0.58,0.7981651376146789,0.3392070484581498,0.6607929515418502,False,227,714,0.41596638655462187,0.39908256880733944,0.7153630850567565,global_default,f1_regret_bnd,0.0066164339292092145,-0.01010641365146539,0.016722847580674605,False,L1_age=mid_age|L2_medical_specialty=Surgery_Trauma,True,val,,,,,,,2,0.41596638655462187
L1_age=young_old|L2_medical_specialty=PrimaryCare,L2,L1_age=young_old,496,206,0.5342741935483871,0.529126213592233,0.1,0.0,0.470873786407767,0.692063492063492,0.529126213592233,1.0,0.0,1.0,False,206,702,0.5327635327635327,0.5,0.6258394022510168,global_default,f1_regret_bnd,0.22118970565572504,0.05079705329289351,0.17039265236283152,False,L1_age=young_old|L2_medical_specialty=PrimaryCare,True,val,,,,,,,2,0.5327635327635327
L1_age=oldest|L2_medical_specialty=InternalMed,L2,L1_age=oldest,470,205,0.4021276595744681,0.4585365853658537,0.1,0.0,0.5463414634146342,0.6241610738255033,0.45588235294117646,0.9893617021276596,0.004878048780487805,0.9951219512195122,True,205,675,0.4192592592592593,0.4946808510638298,0.5505079547632739,global_default,f1_regret_bnd,0.07538058602062525,0.13775102312743878,-0.06237043710681353,True,L1_age=oldest,True,val,L1_age=oldest,,,,,,2,0.4192592592592593
L1_age=young_old|L2_medical_specialty=Cardio,L2,L1_age=young_old,436,208,0.4541284403669725,0.4519230769230769,0.1,0.0,0.5480769230769231,0.6225165562913908,0.4519230769230769,1.0,0.0,1.0,False,208,644,0.453416149068323,0.5,0.5544046285927586,global_default,f1_regret_bnd,0.07443963321446767,0.05079705329289351,0.02364257992157416,False,L1_age=young_old|L2_medical_specialty=Cardio,True,val,,,,,,,2,0.453416149068323
L1_age=young_old|L2_medical_specialty=InternalMed|L3_time_in_hospital=short_stay,L3,L1_age=young_old|L2_medical_specialty=InternalMed,414,188,0.4033816425120773,0.4521276595744681,0.3,0.1,0.5053191489361702,0.6557377049180328,0.6122448979591837,0.7058823529411765,0.4734042553191489,0.5212765957446809,True,188,602,0.4186046511627907,0.3577955454026271,0.6949171901770417,global_default,f1_regret_bnd,-0.08628357167771186,-0.04358088597602011,-0.04270268570169175,True,L1_age=young_old,True,val,L1_age=young_old,154.0,0.474025974025974,0.0,0.7727272727272727,0.5487012987012987,2,0.4186046511627907
L1_age=oldest|L2_medical_specialty=Surgery_Trauma,L2,L1_age=oldest,380,172,0.4789473684210526,0.5232558139534884,0.2,0.0,0.4738372093023256,0.6899224806201552,0.5297619047619048,0.9888888888888889,0.023255813953488372,0.9767441860465116,False,172,552,0.4927536231884058,0.49444444444444446,0.5772357723577235,global_default,f1_regret_bnd,0.20445736434108538,0.13775102312743878,0.0667063412136466,False,L1_age=oldest|L2_medical_specialty=Surgery_Trauma,True,val,,,,,,,2,0.4927536231884058
L1_age=young_old|L2_medical_specialty=InternalMed|L3_time_in_hospital=mid_stay,L3,L1_age=young_old|L2_medical_specialty=InternalMed,390,156,0.49743589743589745,0.4807692307692308,0.2,0.0,0.5160256410256411,0.6521739130434783,0.4838709677419355,1.0,0.00641025641025641,0.9935897435897436,False,156,546,0.4926739926739927,0.5,0.6480658436213991,global_default,f1_regret_bnd,0.132943143812709,-0.04358088597602011,0.1765240297887291,False,L1_age=young_old|L2_medical_specialty=InternalMed|L3_time_in_hospital=mid_stay,True,val,,143.0,0.48951048951048953,0.0,0.993006993006993,0.506993006993007,2,0.4926739926739927
L1_age=young_old|L2_medical_specialty=Surgery_Trauma|L3_time_in_hospital=mid_stay,L3,L1_age=young_old|L2_medical_specialty=Surgery_Trauma,345,159,0.5217391304347826,0.4779874213836478,0.3,0.1,0.49056603773584906,0.6666666666666666,0.5223880597014925,0.9210526315789473,0.13836477987421383,0.8427672955974843,False,159,504,0.5079365079365079,0.4785986049461002,0.6648700063411541,global_default,f1_regret_bnd,0.10691823899371065,0.013817330210772902,0.09310090878293775,False,L1_age=young_old|L2_medical_specialty=Surgery_Trauma|L3_time_in_hospital=mid_stay,True,val,,141.0,0.48226950354609927,0.0,0.8085106382978723,0.5141843971631206,2,0.5079365079365079
L1_age=young_old|L2_medical_specialty=Surgery_Trauma|L3_time_in_hospital=short_stay,L3,L1_age=young_old|L2_medical_specialty=Surgery_Trauma,349,143,0.45558739255014324,0.38461538461538464,0.3,0.1,0.534965034965035,0.5954198473282444,0.5131578947368421,0.7090909090909091,0.3706293706293706,0.5314685314685315,True,143,492,0.4349593495934959,0.42272727272727273,0.7008264462809918,global_default,f1_regret_bnd,-0.12485987295147594,0.013817330210772902,-0.13867720316224885,True,L1_age=young_old,True,val,L1_age=young_old,123.0,0.4878048780487805,0.0,0.7804878048780488,0.516260162601626,2,0.4349593495934959
L1_age=mid_age|L2_medical_specialty=PrimaryCare,L2,L1_age=mid_age,325,132,0.47384615384615386,0.4772727272727273,0.1,0.0,0.5227272727272727,0.6461538461538462,0.4772727272727273,1.0,0.0,1.0,False,132,457,0.474835886214442,0.5,0.6639061421670117,global_default,f1_regret_bnd,0.12342657342657348,-0.01010641365146539,0.13353298707803887,False,L1_age=mid_age|L2_medical_specialty=PrimaryCare,True,val,,,,,,,2,0.474835886214442
L1_age=mid_age|L2_medical_specialty=InternalMed|L3_time_in_hospital=short_stay,L3,L1_age=mid_age|L2_medical_specialty=InternalMed,277,123,0.4259927797833935,0.35772357723577236,0.3,0.0,0.5609756097560976,0.5333333333333333,0.6451612903225806,0.45454545454545453,0.7479674796747967,0.25203252032520324,True,123,400,0.405,0.22727272727272727,0.6700230149597238,global_default,f1_regret_bnd,-0.40162601626016264,-0.20737622403221379,-0.19424979222794886,True,ROOT,True,val,,89.0,0.43820224719101125,0.0,0.6404494382022472,0.5337078651685393,2,0.405
L1_age=mid_age|L2_medical_specialty=Surgery_Trauma|L3_time_in_hospital=short_stay,L3,L1_age=mid_age|L2_medical_specialty=Surgery_Trauma,270,122,0.34444444444444444,0.39344262295081966,0.3,0.0,0.5655737704918032,0.49230769230769234,0.9411764705882353,0.3333333333333333,0.8524590163934426,0.13934426229508196,True,122,392,0.3596938775510204,0.17342342342342343,0.6748310810810811,global_default,f1_regret_bnd,-0.4994955863808322,0.0066164339292092145,-0.5061120203100414,True,L1_age=mid_age|L2_medical_specialty=Surgery_Trauma,True,val,L1_age=mid_age|L2_medical_specialty=Surgery_Trauma,78.0,0.41025641025641024,0.0,0.6025641025641025,0.5833333333333334,2,0.3596938775510204
L1_age=young_old|L2_medical_specialty=Cardio|L3_time_in_hospital=short_stay,L3,L1_age=young_old|L2_medical_specialty=Cardio,270,108,0.4074074074074074,0.4444444444444444,0.1,0.0,0.5509259259259259,0.6193548387096773,0.4485981308411215,1.0,0.009259259259259259,0.9907407407407407,True,108,378,0.41798941798941797,0.5,0.5166666666666666,global_default,f1_regret_bnd,0.06379928315412178,0.07443963321446767,-0.010640350060345888,True,L1_age=young_old|L2_medical_specialty=Cardio,True,val,L1_age=young_old|L2_medical_specialty=Cardio,95.0,0.47368421052631576,0.0,1.0,0.5263157894736842,2,0.41798941798941797
L1_age=oldest|L2_medical_specialty=PrimaryCare,L2,L1_age=oldest,243,103,0.448559670781893,0.49514563106796117,0.1,0.0,0.5048543689320388,0.6623376623376623,0.49514563106796117,1.0,0.0,1.0,False,103,346,0.4624277456647399,0.5,0.5256410256410257,global_default,f1_regret_bnd,0.1574832934056235,0.13775102312743878,0.01973227027818472,False,L1_age=oldest|L2_medical_specialty=PrimaryCare,True,val,,,,,,,2,0.4624277456647399
L1_age=mid_age|L2_medical_specialty=Cardio,L2,L1_age=mid_age,233,88,0.41201716738197425,0.4090909090909091,0.3,0.0,0.4943181818181818,0.5964912280701755,0.8095238095238095,0.4722222222222222,0.5681818181818182,0.23863636363636365,True,88,321,0.411214953271028,0.3803418803418803,0.751068376068376,global_default,f1_regret_bnd,-0.18191786283891542,-0.01010641365146539,-0.17181144918745003,True,ROOT,True,val,,,,,,,2,0.411214953271028
L1_age=young_old|L2_medical_specialty=PrimaryCare|L3_time_in_hospital=short_stay,L3,L1_age=young_old|L2_medical_specialty=PrimaryCare,234,85,0.5213675213675214,0.4235294117647059,0.1,0.0,0.5352941176470588,0.6206896551724139,0.5294117647058824,0.75,0.4,0.6,True,85,319,0.4952978056426332,0.375,0.7097505668934239,global_default,f1_regret_bnd,-0.1146044624746449,0.22118970565572504,-0.33579416813036994,True,L1_age=young_old|L2_medical_specialty=PrimaryCare,True,val,L1_age=young_old|L2_medical_specialty=PrimaryCare,81.0,0.4567901234567901,0.0,1.0,0.5432098765432098,2,0.4952978056426332
L1_age=oldest|L2_medical_specialty=InternalMed|L3_time_in_hospital=mid_stay,L3,L1_age=oldest|L2_medical_specialty=InternalMed,193,94,0.43005181347150256,0.4787234042553192,0.1,0.0,0.5212765957446809,0.6474820143884892,0.4787234042553192,1.0,0.0,1.0,False,94,287,0.445993031358885,0.5,0.527891156462585,global_default,f1_regret_bnd,0.1262054186438083,0.07538058602062525,0.05082483262318305,False,L1_age=oldest|L2_medical_specialty=InternalMed|L3_time_in_hospital=mid_stay,True,val,,74.0,0.36486486486486486,0.0,0.9864864864864865,0.6283783783783784,2,0.445993031358885
L1_age=young_old|L2_medical_specialty=PrimaryCare|L3_time_in_hospital=mid_stay,L3,L1_age=young_old|L2_medical_specialty=PrimaryCare,187,85,0.5454545454545454,0.5647058823529412,0.1,0.0,0.43529411764705883,0.7218045112781954,0.5647058823529412,1.0,0.0,1.0,False,85,272,0.5514705882352942,0.5,0.5411036036036035,global_default,f1_regret_bnd,0.2865103936311366,0.22118970565572504,0.06532068797541157,False,L1_age=young_old|L2_medical_specialty=PrimaryCare|L3_time_in_hospital=mid_stay,True,val,,75.0,0.5333333333333333,0.0,1.0,0.4666666666666667,2,0.5514705882352942
L1_age=mid_age|L2_medical_specialty=InternalMed|L3_time_in_hospital=mid_stay,L3,L1_age=mid_age|L2_medical_specialty=InternalMed,189,72,0.4708994708994709,0.5,0.1,0.0,0.5,0.6666666666666666,0.5,1.0,0.0,1.0,False,72,261,0.4789272030651341,0.5,0.6342592592592593,global_default,f1_regret_bnd,0.16666666666666663,-0.20737622403221379,0.3740428906988804,False,L1_age=mid_age|L2_medical_specialty=InternalMed|L3_time_in_hospital=mid_stay,True,val,,70.0,0.44285714285714284,0.0,0.9857142857142858,0.5714285714285714,2,0.4789272030651341
L1_age=mid_age|L2_medical_specialty=Surgery_Trauma|L3_time_in_hospital=mid_stay,L3,L1_age=mid_age|L2_medical_specialty=Surgery_Trauma,168,83,0.42857142857142855,0.5542168674698795,0.3,0.1,0.42168674698795183,0.7428571428571429,0.6610169491525424,0.8478260869565217,0.27710843373493976,0.7108433734939759,False,83,251,0.4701195219123506,0.43742655699177435,0.7232667450058754,global_default,f1_regret_bnd,0.18261617900172117,0.0066164339292092145,0.17599974507251195,False,L1_age=mid_age|L2_medical_specialty=Surgery_Trauma|L3_time_in_hospital=mid_stay,True,val,,60.0,0.43333333333333335,0.0,0.7166666666666667,0.6083333333333333,2,0.4701195219123506
L1_age=mid_age|L2_medical_specialty=PrimaryCare|L3_time_in_hospital=short_stay,L3,L1_age=mid_age|L2_medical_specialty=PrimaryCare,180,70,0.46111111111111114,0.42857142857142855,0.1,0.0,0.5428571428571428,0.6222222222222223,0.4666666666666667,0.9333333333333333,0.14285714285714285,0.8571428571428571,True,70,250,0.452,0.4666666666666667,0.7008333333333333,global_default,f1_regret_bnd,0.007936507936508103,0.12342657342657348,-0.11549006549006538,True,L1_age=mid_age|L2_medical_specialty=PrimaryCare,True,val,L1_age=mid_age|L2_medical_specialty=PrimaryCare,68.0,0.39705882352941174,0.0,1.0,0.6029411764705882,2,0.452
L1_age=young_old|L2_medical_specialty=InternalMed|L3_time_in_hospital=long_stay,L3,L1_age=young_old|L2_medical_specialty=InternalMed,179,69,0.547486033519553,0.4492753623188406,0.4,0.0,0.5144927536231884,0.6516853932584269,0.5,0.9354838709677419,0.15942028985507245,0.8405797101449275,False,69,248,0.5201612903225806,0.46774193548387094,0.6494057724957555,global_default,f1_regret_bnd,0.05748249470770231,-0.04358088597602011,0.10106338068372242,False,L1_age=young_old|L2_medical_specialty=InternalMed|L3_time_in_hospital=long_stay,True,val,,68.0,0.5294117647058824,0.0,0.7647058823529411,0.5514705882352942,2,0.5201612903225806
L1_age=oldest|L2_medical_specialty=InternalMed|L3_time_in_hospital=short_stay,L3,L1_age=oldest|L2_medical_specialty=InternalMed,167,63,0.3712574850299401,0.4126984126984127,0.1,0.0,0.5873015873015873,0.5842696629213483,0.4126984126984127,1.0,0.0,1.0,True,63,230,0.3826086956521739,0.5,0.579002079002079,global_default,f1_regret_bnd,-0.003031924380239026,0.07538058602062525,-0.07841251040086428,True,L1_age=oldest,True,val,L1_age=oldest,62.0,0.3548387096774194,0.0,1.0,0.6451612903225806,2,0.3826086956521739
L1_age=oldest|L2_medical_specialty=Surgery_Trauma|L3_time_in_hospital=mid_stay,L3,L1_age=oldest|L2_medical_specialty=Surgery_Trauma,154,74,0.4805194805194805,0.43243243243243246,0.2,0.0,0.5405405405405406,0.5714285714285715,0.6666666666666666,0.5,0.6486486486486487,0.32432432432432434,True,74,228,0.4649122807017544,0.27380952380952384,0.6376488095238095,global_default,f1_regret_bnd,-0.2934362934362934,0.20445736434108538,-0.4978936577773788,True,L1_age=oldest|L2_medical_specialty=Surgery_Trauma,True,val,L1_age=oldest|L2_medical_specialty=Surgery_Trauma,78.0,0.5897435897435898,0.0,0.9615384615384616,0.42948717948717946,2,0.4649122807017544
L1_age=oldest|L2_medical_specialty=Surgery_Trauma|L3_time_in_hospital=short_stay,L3,L1_age=oldest|L2_medical_specialty=Surgery_Trauma,162,63,0.5123456790123457,0.6031746031746031,0.1,0.0,0.3968253968253968,0.7524752475247524,0.6031746031746031,1.0,0.0,1.0,False,63,225,0.5377777777777778,0.5,0.5221052631578947,global_default,f1_regret_bnd,0.35564985069935556,0.20445736434108538,0.15119248635827018,False,L1_age=oldest|L2_medical_specialty=Surgery_Trauma|L3_time_in_hospital=short_stay,True,val,,48.0,0.5416666666666666,0.0,1.0,0.4583333333333333,2,0.5377777777777778
L1_age=young_old|L2_medical_specialty=Surgery_Trauma|L3_time_in_hospital=long_stay,L3,L1_age=young_old|L2_medical_specialty=Surgery_Trauma,156,64,0.4423076923076923,0.4375,0.2,0.1,0.5234375,0.6292134831460674,0.45901639344262296,1.0,0.015625,0.953125,False,64,220,0.4409090909090909,0.5277777777777778,0.5505952380952381,global_default,f1_regret_bnd,0.0979634831460674,0.013817330210772902,0.0841461529352945,False,L1_age=young_old|L2_medical_specialty=Surgery_Trauma|L3_time_in_hospital=long_stay,True,val,,43.0,0.4186046511627907,0.0,0.9534883720930233,0.5581395348837209,2,0.4409090909090909
L1_age=mid_age|L2_medical_specialty=Cardio|L3_time_in_hospital=short_stay,L3,L1_age=mid_age|L2_medical_specialty=Cardio,155,62,0.4064516129032258,0.4032258064516129,0.3,0.0,0.532258064516129,0.6301369863013699,0.4791666666666667,0.92,0.22580645161290322,0.7741935483870968,False,62,217,0.4055299539170507,0.46,0.7308108108108108,global_default,f1_regret_bnd,-0.015024304021210674,-0.18191786283891542,0.16689355881770473,False,L1_age=mid_age|L2_medical_specialty=Cardio|L3_time_in_hospital=short_stay,True,val,,58.0,0.39655172413793105,0.0,0.6551724137931034,0.5086206896551724,2,0.4055299539170507
L1_age=young_old|L2_medical_specialty=Cardio|L3_time_in_hospital=mid_stay,L3,L1_age=young_old|L2_medical_specialty=Cardio,121,75,0.5537190082644629,0.44,0.1,0.0,0.5533333333333333,0.6138613861386139,0.45588235294117646,0.9393939393939394,0.09333333333333334,0.9066666666666666,True,75,196,0.5102040816326531,0.4696969696969697,0.5930735930735932,global_default,f1_regret_bnd,0.013861386138613839,0.07443963321446767,-0.06057824707585383,True,L1_age=young_old|L2_medical_specialty=Cardio,True,val,L1_age=young_old|L2_medical_specialty=Cardio,39.0,0.5128205128205128,0.0,1.0,0.48717948717948717,2,0.5102040816326531
L1_age=oldest|L2_medical_specialty=Cardio,L2,L1_age=oldest,117,50,0.5641025641025641,0.46,0.1,0.0,0.49,0.6666666666666667,0.5588235294117647,0.8260869565217391,0.3,0.68,True,50,167,0.5329341317365269,0.4315619967793881,0.6489533011272142,global_default,f1_regret_bnd,0.026666666666666755,0.13775102312743878,-0.11108435646077203,True,L1_age=oldest,True,val,L1_age=oldest,,,,,,2,0.5329341317365269
L1_age=mid_age|L2_medical_specialty=PrimaryCare|L3_time_in_hospital=mid_stay,L3,L1_age=mid_age|L2_medical_specialty=PrimaryCare,108,52,0.4074074074074074,0.5192307692307693,0.1,0.0,0.4807692307692308,0.6835443037974684,0.5192307692307693,1.0,0.0,1.0,False,52,160,0.44375,0.5,0.6207407407407407,global_default,f1_regret_bnd,0.20277507302823766,0.12342657342657348,0.07934849960166418,False,L1_age=mid_age|L2_medical_specialty=PrimaryCare|L3_time_in_hospital=mid_stay,True,val,,32.0,0.59375,0.0,1.0,0.40625,2,0.44375
L1_age=oldest|L2_medical_specialty=InternalMed|L3_time_in_hospital=long_stay,L3,L1_age=oldest|L2_medical_specialty=InternalMed,110,48,0.4,0.4791666666666667,0.1,0.0,0.5379746835443038,0.6256410256410256,0.4765625,0.9104477611940298,0.189873417721519,0.810126582278481,True,158,158,0.4240506329113924,0.4552238805970149,0.6990323109726095,global_default,f1_regret_bnd,,0.07538058602062525,,True,L1_age=oldest,True,all,L1_age=oldest,33.0,0.36363636363636365,0.0,1.0,0.6363636363636364,2,0.4240506329113924
L1_age=oldest|L2_medical_specialty=PrimaryCare|L3_time_in_hospital=mid_stay,L3,L1_age=oldest|L2_medical_specialty=PrimaryCare,108,47,0.4444444444444444,0.5106382978723404,0.1,0.0,0.5161290322580645,0.6486486486486487,0.5309734513274337,0.8333333333333334,0.2709677419354839,0.7290322580645161,True,155,155,0.4645161290322581,0.4166666666666667,0.6807228915662651,global_default,f1_regret_bnd,,0.1574832934056235,,True,L1_age=oldest|L2_medical_specialty=PrimaryCare,True,all,L1_age=oldest|L2_medical_specialty=PrimaryCare,29.0,0.5172413793103449,0.0,1.0,0.4827586206896552,2,0.4645161290322581
L1_age=oldest|L2_medical_specialty=PrimaryCare|L3_time_in_hospital=short_stay,L3,L1_age=oldest|L2_medical_specialty=PrimaryCare,98,38,0.47959183673469385,0.47368421052631576,0.1,0.0,0.5073529411764706,0.6598984771573604,0.49242424242424243,1.0,0.029411764705882353,0.9705882352941176,True,136,136,0.47794117647058826,0.5,0.6457204767063922,global_default,f1_regret_bnd,,0.1574832934056235,,True,L1_age=oldest|L2_medical_specialty=PrimaryCare,True,all,L1_age=oldest|L2_medical_specialty=PrimaryCare,34.0,0.4411764705882353,0.0,1.0,0.5588235294117647,2,0.47794117647058826
L1_age=young_old|L2_medical_specialty=PrimaryCare|L3_time_in_hospital=long_stay,L3,L1_age=young_old|L2_medical_specialty=PrimaryCare,75,36,0.5466666666666666,0.6944444444444444,0.1,0.0,0.38288288288288286,0.7710843373493975,0.64,0.9696969696969697,0.0990990990990991,0.9009009009009009,True,111,111,0.5945945945945946,0.48484848484848486,0.7023569023569023,global_default,f1_regret_bnd,,0.22118970565572504,,True,L1_age=young_old|L2_medical_specialty=PrimaryCare,True,all,L1_age=young_old|L2_medical_specialty=PrimaryCare,33.0,0.45454545454545453,0.0,1.0,0.5454545454545454,2,0.5945945945945946
L1_age=mid_age|L2_medical_specialty=InternalMed|L3_time_in_hospital=long_stay,L3,L1_age=mid_age|L2_medical_specialty=InternalMed,82,28,0.4268292682926829,0.42857142857142855,0.3,0.0,0.4318181818181818,0.6991869918699187,0.5657894736842105,0.9148936170212766,0.22727272727272727,0.6909090909090909,True,110,110,0.42727272727272725,0.5288753799392097,0.7794663964876731,global_default,f1_regret_bnd,,-0.20737622403221379,,True,ROOT,True,all,,30.0,0.6333333333333333,0.0,0.9333333333333333,0.38333333333333336,2,0.42727272727272725
L1_age=mid_age|L2_medical_specialty=Cardio|L3_time_in_hospital=others,L3,L1_age=mid_age|L2_medical_specialty=Cardio,78,26,0.4230769230769231,0.4230769230769231,0.3,0.0,0.4326923076923077,0.6782608695652174,0.5492957746478874,0.8863636363636364,0.20192307692307693,0.6826923076923077,True,104,104,0.4230769230769231,0.5431818181818182,0.8109848484848485,global_default,f1_regret_bnd,,-0.18191786283891542,,True,ROOT,True,all,,,,,,,2,0.4230769230769231
L1_age=oldest|L2_medical_specialty=Surgery_Trauma|L3_time_in_hospital=others,L3,L1_age=oldest|L2_medical_specialty=Surgery_Trauma,64,35,0.390625,0.5714285714285714,0.2,0.0,0.46464646464646464,0.6666666666666666,0.5964912280701754,0.7555555555555555,0.35353535353535354,0.5757575757575758,True,99,99,0.45454545454545453,0.4425925925925926,0.7510288065843621,global_default,f1_regret_bnd,,0.20445736434108538,,True,L1_age=oldest|L2_medical_specialty=Surgery_Trauma,True,all,L1_age=oldest|L2_medical_specialty=Surgery_Trauma,,,,,,2,0.45454545454545453
