fold,bucket_id,parent_id,level,split_name,split_type,split_rule,n_samples_total,n_train,n_val,n_test,is_leaf,is_weak,effective_bucket_id
3,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=Home,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er,3,L3_discharge_disposition_id,category_group,Home,560,396,164,147.0,True,False,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=Home
3,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=Transfer,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er,3,L3_discharge_disposition_id,category_group,Transfer,360,248,112,94.0,True,True,L1_number_inpatient=no_prev_inpt
3,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=others,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er,3,L3_discharge_disposition_id,category_group,others,79,53,26,17.0,True,True,L1_number_inpatient=no_prev_inpt
4,ROOT,ROOT,0,ROOT,ROOT,all,81413,11396,4883,,False,False,ROOT
4,L1_number_inpatient=few_prev_inpt,ROOT,1,L1_number_inpatient,numeric_bin,few_prev_inpt,8810,1231,702,,False,True,ROOT
4,L1_number_inpatient=many_prev_inpt,ROOT,1,L1_number_inpatient,numeric_bin,many_prev_inpt,2931,547,340,,False,False,L1_number_inpatient=many_prev_inpt
4,L1_number_inpatient=no_prev_inpt,ROOT,1,L1_number_inpatient,numeric_bin,no_prev_inpt,69672,9756,4298,,False,True,ROOT
4,L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er,L1_number_inpatient=few_prev_inpt,2,L2_number_emergency,numeric_bin,multi_prev_er,382,274,108,,False,True,ROOT
4,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,L1_number_inpatient=few_prev_inpt,2,L2_number_emergency,numeric_bin,no_prev_er,8035,1280,550,,False,False,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er
4,L1_number_inpatient=few_prev_inpt|L2_number_emergency=one_prev_er,L1_number_inpatient=few_prev_inpt,2,L2_number_emergency,numeric_bin,one_prev_er,393,284,109,79.0,True,False,L1_number_inpatient=few_prev_inpt|L2_number_emergency=one_prev_er
4,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er,L1_number_inpatient=many_prev_inpt,2,L2_number_emergency,numeric_bin,multi_prev_er,431,141,129,,False,False,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er
4,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er,L1_number_inpatient=many_prev_inpt,2,L2_number_emergency,numeric_bin,no_prev_er,2252,444,207,,False,True,L1_number_inpatient=many_prev_inpt
4,L1_number_inpatient=many_prev_inpt|L2_number_emergency=one_prev_er,L1_number_inpatient=many_prev_inpt,2,L2_number_emergency,numeric_bin,one_prev_er,248,176,72,65.0,True,True,L1_number_inpatient=many_prev_inpt
4,L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er,L1_number_inpatient=no_prev_inpt,2,L2_number_emergency,numeric_bin,multi_prev_er,534,173,153,,False,True,ROOT
4,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er,L1_number_inpatient=no_prev_inpt,2,L2_number_emergency,numeric_bin,no_prev_er,68122,9535,4208,,False,False,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er
4,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er,L1_number_inpatient=no_prev_inpt,2,L2_number_emergency,numeric_bin,one_prev_er,1016,183,293,,False,True,ROOT
4,L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=Home,L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er,3,L3_discharge_disposition_id,category_group,Home,238,173,65,56.0,True,True,ROOT
4,L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=others,L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er,3,L3_discharge_disposition_id,category_group,others,144,101,43,34.0,True,True,ROOT
4,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Expired,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,3,L3_discharge_disposition_id,category_group,Expired,212,151,61,40.0,True,True,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er
4,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Home,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,3,L3_discharge_disposition_id,category_group,Home,3977,2819,1158,988.0,True,True,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er
4,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=OtherDisp,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,3,L3_discharge_disposition_id,category_group,OtherDisp,724,491,233,185.0,True,False,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=OtherDisp
4,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Transfer,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,3,L3_discharge_disposition_id,category_group,Transfer,3051,2099,952,768.0,True,True,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er
4,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=others,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,3,L3_discharge_disposition_id,category_group,others,71,49,22,17.0,True,True,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er
4,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=Home,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er,3,L3_discharge_disposition_id,category_group,Home,288,201,87,77.0,True,True,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er
4,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=others,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er,3,L3_discharge_disposition_id,category_group,others,143,101,42,26.0,True,True,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er
4,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Home,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er,3,L3_discharge_disposition_id,category_group,Home,1146,794,352,264.0,True,True,L1_number_inpatient=many_prev_inpt
4,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Transfer,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er,3,L3_discharge_disposition_id,category_group,Transfer,853,595,258,211.0,True,False,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Transfer
4,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=others,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er,3,L3_discharge_disposition_id,category_group,others,253,167,86,64.0,True,True,L1_number_inpatient=many_prev_inpt
4,L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=Home,L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er,3,L3_discharge_disposition_id,category_group,Home,367,260,107,83.0,True,True,ROOT
4,L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=others,L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er,3,L3_discharge_disposition_id,category_group,others,167,121,46,41.0,True,True,ROOT
4,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Expired,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er,3,L3_discharge_disposition_id,category_group,Expired,1042,752,290,240.0,True,True,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er
4,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Home,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er,3,L3_discharge_disposition_id,category_group,Home,41272,28941,12331,10403.0,True,False,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Home
4,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=OtherDisp,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er,3,L3_discharge_disposition_id,category_group,OtherDisp,5452,3879,1573,1411.0,True,True,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er
4,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=SNF_Rehab,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er,3,L3_discharge_disposition_id,category_group,SNF_Rehab,433,281,152,115.0,True,True,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er
4,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Transfer,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er,3,L3_discharge_disposition_id,category_group,Transfer,19923,13831,6092,4945.0,True,True,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er
4,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=Home,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er,3,L3_discharge_disposition_id,category_group,Home,572,406,166,135.0,True,False,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=Home
4,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=Transfer,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er,3,L3_discharge_disposition_id,category_group,Transfer,373,268,105,81.0,True,True,ROOT
4,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=others,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er,3,L3_discharge_disposition_id,category_group,others,71,49,22,25.0,True,True,ROOT
5,ROOT,ROOT,0,ROOT,ROOT,all,81413,11396,4883,,False,False,ROOT
5,L1_number_inpatient=few_prev_inpt,ROOT,1,L1_number_inpatient,numeric_bin,few_prev_inpt,8810,1226,714,,False,True,ROOT
5,L1_number_inpatient=many_prev_inpt,ROOT,1,L1_number_inpatient,numeric_bin,many_prev_inpt,2891,541,331,,False,False,L1_number_inpatient=many_prev_inpt
5,L1_number_inpatient=no_prev_inpt,ROOT,1,L1_number_inpatient,numeric_bin,no_prev_inpt,69712,9771,4298,,False,False,L1_number_inpatient=no_prev_inpt
5,L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er,L1_number_inpatient=few_prev_inpt,2,L2_number_emergency,numeric_bin,multi_prev_er,367,261,106,,False,False,L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er
5,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,L1_number_inpatient=few_prev_inpt,2,L2_number_emergency,numeric_bin,no_prev_er,8075,1261,723,,False,False,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er
5,L1_number_inpatient=few_prev_inpt|L2_number_emergency=one_prev_er,L1_number_inpatient=few_prev_inpt,2,L2_number_emergency,numeric_bin,one_prev_er,368,250,118,104.0,True,True,ROOT
5,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er,L1_number_inpatient=many_prev_inpt,2,L2_number_emergency,numeric_bin,multi_prev_er,419,134,114,,False,False,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er
5,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er,L1_number_inpatient=many_prev_inpt,2,L2_number_emergency,numeric_bin,no_prev_er,2217,435,211,,False,False,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er
5,L1_number_inpatient=many_prev_inpt|L2_number_emergency=one_prev_er,L1_number_inpatient=many_prev_inpt,2,L2_number_emergency,numeric_bin,one_prev_er,255,179,76,58.0,True,True,L1_number_inpatient=many_prev_inpt
5,L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er,L1_number_inpatient=no_prev_inpt,2,L2_number_emergency,numeric_bin,multi_prev_er,523,171,161,,False,True,L1_number_inpatient=no_prev_inpt
5,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er,L1_number_inpatient=no_prev_inpt,2,L2_number_emergency,numeric_bin,no_prev_er,68189,9556,4191,,False,True,L1_number_inpatient=no_prev_inpt
5,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er,L1_number_inpatient=no_prev_inpt,2,L2_number_emergency,numeric_bin,one_prev_er,1000,184,282,,False,True,L1_number_inpatient=no_prev_inpt
5,L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=Home,L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er,3,L3_discharge_disposition_id,category_group,Home,240,168,72,54.0,True,True,L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er
5,L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=others,L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er,3,L3_discharge_disposition_id,category_group,others,127,93,34,51.0,True,True,L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er
5,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Expired,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,3,L3_discharge_disposition_id,category_group,Expired,200,128,72,52.0,True,True,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er
5,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Home,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,3,L3_discharge_disposition_id,category_group,Home,3990,2761,1229,975.0,True,True,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er
5,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=OtherDisp,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,3,L3_discharge_disposition_id,category_group,OtherDisp,740,541,199,169.0,True,False,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=OtherDisp
5,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Transfer,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,3,L3_discharge_disposition_id,category_group,Transfer,3080,2147,933,739.0,True,True,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er
5,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=others,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er,3,L3_discharge_disposition_id,category_group,others,65,44,21,23.0,True,True,L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er
5,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=Home,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er,3,L3_discharge_disposition_id,category_group,Home,291,213,78,74.0,True,True,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er
5,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=others,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er,3,L3_discharge_disposition_id,category_group,others,128,92,36,41.0,True,True,L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er
5,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Home,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er,3,L3_discharge_disposition_id,category_group,Home,1127,764,363,283.0,True,True,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er
5,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Transfer,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er,3,L3_discharge_disposition_id,category_group,Transfer,834,577,257,230.0,True,True,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er
5,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=others,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er,3,L3_discharge_disposition_id,category_group,others,256,168,88,61.0,True,True,L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er
5,L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=Home,L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er,3,L3_discharge_disposition_id,category_group,Home,352,238,114,98.0,True,False,L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=Home
5,L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=others,L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er,3,L3_discharge_disposition_id,category_group,others,171,124,47,37.0,True,True,L1_number_inpatient=no_prev_inpt
5,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Expired,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er,3,L3_discharge_disposition_id,category_group,Expired,1004,717,287,278.0,True,True,L1_number_inpatient=no_prev_inpt
5,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Home,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er,3,L3_discharge_disposition_id,category_group,Home,41354,28955,12399,10321.0,True,False,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Home
5,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=OtherDisp,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er,3,L3_discharge_disposition_id,category_group,OtherDisp,5526,3921,1605,1337.0,True,False,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=OtherDisp
5,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=SNF_Rehab,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er,3,L3_discharge_disposition_id,category_group,SNF_Rehab,429,290,139,119.0,True,True,L1_number_inpatient=no_prev_inpt
5,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Transfer,L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er,3,L3_discharge_disposition_id,category_group,Transfer,19876,13901,5975,4992.0,True,True,L1_number_inpatient=no_prev_inpt
5,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=Home,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er,3,L3_discharge_disposition_id,category_group,Home,566,403,163,141.0,True,False,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=Home
5,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=Transfer,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er,3,L3_discharge_disposition_id,category_group,Transfer,355,263,92,99.0,True,True,L1_number_inpatient=no_prev_inpt
5,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=others,L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er,3,L3_discharge_disposition_id,category_group,others,79,52,27,17.0,True,True,L1_number_inpatient=no_prev_inpt
