bucket_id,Precision,Recall,F1,BAC,AUC,MCC,Kappa,Regret,BND_ratio,POS_Coverage,n_samples,alpha,beta
L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Expired,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,254,0.4,0.2
L1_number_inpatient=no_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=SNF_Rehab,0.0,0.0,0.0,0.5,0.5670103092783505,0.0,0.0,0.25,0.028846153846153848,0.0,104,0.4,0.2
L1_number_inpatient=few_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=Transfer,0.0,0.0,0.0,0.5,0.43333333333333335,0.0,0.0,0.7653061224489796,0.6326530612244898,0.0,49,0.4,0.2
L1_number_inpatient=few_prev_inpt|L2_number_emergency=one_prev_er,0.0,0.0,0.0,0.5,0.5552367288378766,0.0,0.0,0.6161616161616161,0.42424242424242425,0.0,99,0.4,0.2
L1_number_inpatient=many_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=Transfer,0.5384615384615384,0.5833333333333334,0.5599999999999999,0.6151960784313726,0.6029411764705882,0.22816609348055633,0.2276029055690073,0.5344827586206896,0.4827586206896552,0.4482758620689655,29,0.4,0.2
L1_number_inpatient=many_prev_inpt|L2_number_emergency=one_prev_er,0.5,0.5,0.5,0.5833333333333333,0.6003401360544217,0.16666666666666666,0.16666666666666674,0.5785714285714286,0.5571428571428572,0.4,70,0.4,0.2
L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=Home,0.0,0.0,0.0,0.5,0.5786004056795132,0.0,0.0,0.5,0.03007518796992481,0.0,133,0.4,0.2
L1_number_inpatient=few_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=Home,0.0,0.0,0.0,0.5,0.7171052631578948,0.0,0.0,0.4891304347826087,0.1956521739130435,0.0,46,0.4,0.2
L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Transfer,0.20689655172413793,0.12,0.1518987341772152,0.4817687074829932,0.5327891156462585,-0.04478550592859139,-0.042328042328042326,0.6598984771573604,0.7563451776649747,0.14720812182741116,197,0.4,0.2
L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=Home,0.5483870967741935,0.53125,0.5396825396825397,0.5764358108108107,0.6385135135135135,0.1532604436696388,0.15319509098603468,0.5652173913043478,0.5072463768115942,0.4492753623188406,69,0.4,0.2
L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er,0.525,0.525,0.525,0.5798076923076922,0.6552884615384615,0.1596153846153846,0.1596153846153846,0.5706521739130435,0.5217391304347826,0.43478260869565216,92,0.4,0.2
L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Expired,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,40,0.4,0.2
L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=Transfer,0.0,0.0,0.0,0.5,0.467741935483871,0.0,0.0,0.24242424242424243,0.21212121212121213,0.0,33,0.4,0.2
L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er,0.0,0.0,0.0,0.5,0.6457115009746589,0.0,0.0,0.4431818181818182,0.2196969696969697,0.0,132,0.4,0.2
L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=Home,0.0,0.0,0.0,0.5,0.6301369863013699,0.0,0.0,0.49411764705882355,0.18823529411764706,0.0,85,0.4,0.2
L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=Home,0.5,0.0625,0.1111111111111111,0.5177364864864865,0.527027027027027,0.08545910800783282,0.04719101123595504,0.8773584905660378,0.5094339622641509,0.03773584905660377,53,0.4,0.2
L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er,0.3333333333333333,0.043478260869565216,0.07692307692307691,0.5061141304347826,0.5726902173913043,0.029554140233966276,0.016949152542372947,0.7298850574712644,0.5172413793103449,0.034482758620689655,87,0.4,0.2
L1_number_inpatient=many_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=Home,0.46153846153846156,0.4,0.42857142857142855,0.5333333333333333,0.5777777777777777,0.06842714554540208,0.06796116504854377,0.6388888888888888,0.6388888888888888,0.3611111111111111,36,0.4,0.2
L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=Transfer,0.0,0.0,0.0,0.47619047619047616,0.7346938775510204,-0.1111111111111111,-0.06666666666666665,0.5178571428571429,0.4642857142857143,0.03571428571428571,28,0.4,0.2
L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=SNF_Rehab,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.25,0.5,0.0,2,0.4,0.2
L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=Transfer,0.42857142857142855,0.5,0.4615384615384615,0.5277777777777778,0.6481481481481481,0.05455447255899809,0.05405405405405406,0.6333333333333333,0.5333333333333333,0.4666666666666667,15,0.4,0.2
L1_number_inpatient=few_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=SNF_Rehab,0.0,0.0,0.0,0.5,0.7916666666666666,0.0,0.0,0.35714285714285715,0.5714285714285714,0.0,14,0.4,0.2
L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=OtherDisp,0.0,0.0,0.0,0.5,0.8333333333333334,0.0,0.0,0.375,0.5,0.0,8,0.4,0.2
L1_number_inpatient=many_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=OtherDisp,0.0,0.0,0.0,1.0,,0.0,,0.3333333333333333,0.6666666666666666,0.0,3,0.4,0.2
L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=Expired,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,7,0.4,0.2
L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=SNF_Rehab,0.0,0.0,0.0,1.0,,0.0,,0.3333333333333333,0.6666666666666666,0.0,3,0.4,0.2
L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=OtherDisp,0.5,0.5,0.5,0.625,0.875,0.25,0.25,0.5,0.5,0.3333333333333333,6,0.4,0.2
L1_number_inpatient=few_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=Expired,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,2,0.4,0.2
L1_number_inpatient=no_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=OtherDisp,0.0,0.0,0.0,1.0,,0.0,,0.09090909090909091,0.18181818181818182,0.0,11,0.4,0.2
L1_number_inpatient=many_prev_inpt|L2_number_emergency=no_prev_er|L3_discharge_disposition_id=Expired,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,12,0.4,0.2
L1_number_inpatient=many_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=SNF_Rehab,0.0,0.0,0.0,1.0,,0.0,,0.5,1.0,0.0,2,0.4,0.2
L1_number_inpatient=many_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=SNF_Rehab,0.5,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.5,0.0,1.0,2,0.4,0.2
L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=SNF_Rehab,0.0,0.0,0.0,0.5,0.6666666666666667,0.0,0.0,1.1,0.4,0.0,5,0.4,0.2
L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=SNF_Rehab,0.0,0.0,0.0,1.0,,0.0,,0.5,1.0,0.0,3,0.4,0.2
L1_number_inpatient=few_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=OtherDisp,0.0,0.0,0.0,1.0,,0.0,,0.3333333333333333,0.6666666666666666,0.0,3,0.4,0.2
L1_number_inpatient=no_prev_inpt|L2_number_emergency=multi_prev_er|L3_discharge_disposition_id=Expired,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,1,0.4,0.2
L1_number_inpatient=few_prev_inpt|L2_number_emergency=one_prev_er|L3_discharge_disposition_id=OtherDisp,0.0,0.0,0.0,1.0,,0.0,,0.5,1.0,0.0,2,0.4,0.2
