bucket_id,parent_id,level,split_name,split_type,split_rule,n_samples_total,n_train,n_val,n_test,is_leaf,is_weak,effective_bucket_id
L1_UniqueCarrier=OTHER_CARRIER|L2_Origin=SNA,L1_UniqueCarrier=OTHER_CARRIER,2,L2_Origin,categorical_group,SNA,94,64,30,,False,True,L1_UniqueCarrier=OTHER_CARRIER
L1_UniqueCarrier=OTHER_CARRIER|L2_Origin=STL,L1_UniqueCarrier=OTHER_CARRIER,2,L2_Origin,categorical_group,STL,60,51,9,,True,True,L1_UniqueCarrier=OTHER_CARRIER
L1_UniqueCarrier=OTHER_CARRIER|L2_Origin=TPA,L1_UniqueCarrier=OTHER_CARRIER,2,L2_Origin,categorical_group,TPA,75,51,24,,True,False,L1_UniqueCarrier=OTHER_CARRIER|L2_Origin=TPA
L1_UniqueCarrier=OTHER_CARRIER|L2_Origin=others,L1_UniqueCarrier=OTHER_CARRIER,2,L2_Origin,categorical_group,others,430,297,133,,True,True,L1_UniqueCarrier=OTHER_CARRIER
L1_UniqueCarrier=PI|L2_Origin=BOS,L1_UniqueCarrier=PI,2,L2_Origin,categorical_group,BOS,78,54,24,,True,True,L1_UniqueCarrier=PI
L1_UniqueCarrier=PI|L2_Origin=BWI,L1_UniqueCarrier=PI,2,L2_Origin,categorical_group,BWI,444,291,95,,False,False,L1_UniqueCarrier=PI|L2_Origin=BWI
L1_UniqueCarrier=PI|L2_Origin=CLT,L1_UniqueCarrier=PI,2,L2_Origin,categorical_group,CLT,874,120,271,,False,True,L1_UniqueCarrier=PI
L1_UniqueCarrier=PI|L2_Origin=DCA,L1_UniqueCarrier=PI,2,L2_Origin,categorical_group,DCA,86,66,20,,True,False,L1_UniqueCarrier=PI|L2_Origin=DCA
L1_UniqueCarrier=PI|L2_Origin=EWR,L1_UniqueCarrier=PI,2,L2_Origin,categorical_group,EWR,208,63,57,,False,False,L1_UniqueCarrier=PI|L2_Origin=EWR
L1_UniqueCarrier=PI|L2_Origin=FLL,L1_UniqueCarrier=PI,2,L2_Origin,categorical_group,FLL,77,66,11,,True,True,L1_UniqueCarrier=PI
L1_UniqueCarrier=PI|L2_Origin=JAX,L1_UniqueCarrier=PI,2,L2_Origin,categorical_group,JAX,73,62,11,,True,True,L1_UniqueCarrier=PI
L1_UniqueCarrier=PI|L2_Origin=LGA,L1_UniqueCarrier=PI,2,L2_Origin,categorical_group,LGA,143,110,33,,False,True,L1_UniqueCarrier=PI
L1_UniqueCarrier=PI|L2_Origin=MCO,L1_UniqueCarrier=PI,2,L2_Origin,categorical_group,MCO,125,90,35,,False,False,L1_UniqueCarrier=PI|L2_Origin=MCO
L1_UniqueCarrier=PI|L2_Origin=MIA,L1_UniqueCarrier=PI,2,L2_Origin,categorical_group,MIA,116,78,38,,False,True,L1_UniqueCarrier=PI
L1_UniqueCarrier=PI|L2_Origin=ORD,L1_UniqueCarrier=PI,2,L2_Origin,categorical_group,ORD,55,37,18,,True,True,L1_UniqueCarrier=PI
L1_UniqueCarrier=PI|L2_Origin=OTHER_ORIGIN,L1_UniqueCarrier=PI,2,L2_Origin,categorical_group,OTHER_ORIGIN,1586,225,99,,False,False,L1_UniqueCarrier=PI|L2_Origin=OTHER_ORIGIN
L1_UniqueCarrier=PI|L2_Origin=PHL,L1_UniqueCarrier=PI,2,L2_Origin,categorical_group,PHL,61,47,14,,True,True,L1_UniqueCarrier=PI
L1_UniqueCarrier=PI|L2_Origin=RDU,L1_UniqueCarrier=PI,2,L2_Origin,categorical_group,RDU,75,53,22,,True,False,L1_UniqueCarrier=PI|L2_Origin=RDU
L1_UniqueCarrier=PI|L2_Origin=TPA,L1_UniqueCarrier=PI,2,L2_Origin,categorical_group,TPA,101,74,27,,True,False,L1_UniqueCarrier=PI|L2_Origin=TPA
L1_UniqueCarrier=PI|L2_Origin=others,L1_UniqueCarrier=PI,2,L2_Origin,categorical_group,others,432,311,121,,True,True,L1_UniqueCarrier=PI
L1_UniqueCarrier=TW|L2_Origin=ABQ,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,ABQ,97,70,27,,True,False,L1_UniqueCarrier=TW|L2_Origin=ABQ
L1_UniqueCarrier=TW|L2_Origin=ATL,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,ATL,323,214,109,,False,False,L1_UniqueCarrier=TW|L2_Origin=ATL
L1_UniqueCarrier=TW|L2_Origin=AUS,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,AUS,90,64,26,,True,False,L1_UniqueCarrier=TW|L2_Origin=AUS
L1_UniqueCarrier=TW|L2_Origin=BDL,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,BDL,128,99,29,,False,False,L1_UniqueCarrier=TW|L2_Origin=BDL
L1_UniqueCarrier=TW|L2_Origin=BNA,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,BNA,149,108,41,,False,True,L1_UniqueCarrier=TW
L1_UniqueCarrier=TW|L2_Origin=BOS,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,BOS,226,151,75,,False,True,L1_UniqueCarrier=TW
L1_UniqueCarrier=TW|L2_Origin=BWI,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,BWI,147,107,40,,False,True,L1_UniqueCarrier=TW
L1_UniqueCarrier=TW|L2_Origin=CLE,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,CLE,196,88,56,,False,False,L1_UniqueCarrier=TW|L2_Origin=CLE
L1_UniqueCarrier=TW|L2_Origin=CLT,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,CLT,83,49,34,,True,True,L1_UniqueCarrier=TW
L1_UniqueCarrier=TW|L2_Origin=CMH,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,CMH,208,138,70,,False,True,L1_UniqueCarrier=TW
L1_UniqueCarrier=TW|L2_Origin=CVG,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,CVG,134,90,44,,False,False,L1_UniqueCarrier=TW|L2_Origin=CVG
L1_UniqueCarrier=TW|L2_Origin=DCA,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,DCA,310,67,61,,False,True,L1_UniqueCarrier=TW
L1_UniqueCarrier=TW|L2_Origin=DEN,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,DEN,188,126,62,,False,True,L1_UniqueCarrier=TW
L1_UniqueCarrier=TW|L2_Origin=DFW,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,DFW,256,168,88,,False,False,L1_UniqueCarrier=TW|L2_Origin=DFW
L1_UniqueCarrier=TW|L2_Origin=DTW,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,DTW,196,99,53,,False,False,L1_UniqueCarrier=TW|L2_Origin=DTW
L1_UniqueCarrier=TW|L2_Origin=EWR,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,EWR,141,93,48,,False,False,L1_UniqueCarrier=TW|L2_Origin=EWR
L1_UniqueCarrier=TW|L2_Origin=FLL,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,FLL,150,60,42,,False,True,L1_UniqueCarrier=TW
L1_UniqueCarrier=TW|L2_Origin=HOU,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,HOU,122,82,40,,False,False,L1_UniqueCarrier=TW|L2_Origin=HOU
L1_UniqueCarrier=TW|L2_Origin=IAD,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,IAD,129,90,39,,False,False,L1_UniqueCarrier=TW|L2_Origin=IAD
L1_UniqueCarrier=TW|L2_Origin=IND,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,IND,171,116,55,,False,False,L1_UniqueCarrier=TW|L2_Origin=IND
L1_UniqueCarrier=TW|L2_Origin=JAX,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,JAX,104,81,23,,False,False,L1_UniqueCarrier=TW|L2_Origin=JAX
L1_UniqueCarrier=TW|L2_Origin=JFK,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,JFK,991,134,61,,False,False,L1_UniqueCarrier=TW|L2_Origin=JFK
L1_UniqueCarrier=TW|L2_Origin=LAS,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,LAS,140,98,42,,False,False,L1_UniqueCarrier=TW|L2_Origin=LAS
L1_UniqueCarrier=TW|L2_Origin=LAX,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,LAX,300,68,104,,False,False,L1_UniqueCarrier=TW|L2_Origin=LAX
L1_UniqueCarrier=TW|L2_Origin=LGA,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,LGA,334,73,98,,False,True,L1_UniqueCarrier=TW
L1_UniqueCarrier=TW|L2_Origin=MCI,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,MCI,287,67,89,,False,False,L1_UniqueCarrier=TW|L2_Origin=MCI
L1_UniqueCarrier=TW|L2_Origin=MCO,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,MCO,275,71,89,,False,True,L1_UniqueCarrier=TW
L1_UniqueCarrier=TW|L2_Origin=MDW,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,MDW,61,44,17,,True,True,L1_UniqueCarrier=TW
L1_UniqueCarrier=TW|L2_Origin=MIA,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,MIA,238,93,85,,False,True,L1_UniqueCarrier=TW
L1_UniqueCarrier=TW|L2_Origin=MKE,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,MKE,155,69,43,,False,True,L1_UniqueCarrier=TW
L1_UniqueCarrier=TW|L2_Origin=MSP,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,MSP,201,138,63,,False,False,L1_UniqueCarrier=TW|L2_Origin=MSP
L1_UniqueCarrier=TW|L2_Origin=MSY,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,MSY,180,135,45,,False,False,L1_UniqueCarrier=TW|L2_Origin=MSY
L1_UniqueCarrier=TW|L2_Origin=OKC,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,OKC,147,108,39,,False,False,L1_UniqueCarrier=TW|L2_Origin=OKC
L1_UniqueCarrier=TW|L2_Origin=ONT,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,ONT,89,61,28,,True,False,L1_UniqueCarrier=TW|L2_Origin=ONT
L1_UniqueCarrier=TW|L2_Origin=ORD,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,ORD,282,71,94,,False,True,L1_UniqueCarrier=TW
L1_UniqueCarrier=TW|L2_Origin=OTHER_ORIGIN,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,OTHER_ORIGIN,2207,313,153,,False,False,L1_UniqueCarrier=TW|L2_Origin=OTHER_ORIGIN
L1_UniqueCarrier=TW|L2_Origin=PBI,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,PBI,140,99,41,,False,False,L1_UniqueCarrier=TW|L2_Origin=PBI
L1_UniqueCarrier=TW|L2_Origin=PDX,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,PDX,106,73,33,,False,True,L1_UniqueCarrier=TW
L1_UniqueCarrier=TW|L2_Origin=PHL,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,PHL,153,68,41,,False,True,L1_UniqueCarrier=TW
L1_UniqueCarrier=TW|L2_Origin=PHX,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,PHX,161,62,47,,False,True,L1_UniqueCarrier=TW
L1_UniqueCarrier=TW|L2_Origin=PIT,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,PIT,147,103,44,,False,True,L1_UniqueCarrier=TW
L1_UniqueCarrier=TW|L2_Origin=RDU,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,RDU,99,60,39,,False,False,L1_UniqueCarrier=TW|L2_Origin=RDU
L1_UniqueCarrier=TW|L2_Origin=SAN,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,SAN,121,78,43,,False,False,L1_UniqueCarrier=TW|L2_Origin=SAN
L1_UniqueCarrier=TW|L2_Origin=SAT,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,SAT,110,72,38,,False,False,L1_UniqueCarrier=TW|L2_Origin=SAT
L1_UniqueCarrier=TW|L2_Origin=SEA,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,SEA,187,64,61,,False,True,L1_UniqueCarrier=TW
L1_UniqueCarrier=TW|L2_Origin=SFO,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,SFO,175,61,62,,False,True,L1_UniqueCarrier=TW
L1_UniqueCarrier=TW|L2_Origin=SJC,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,SJC,59,39,20,,True,True,L1_UniqueCarrier=TW
L1_UniqueCarrier=TW|L2_Origin=SJU,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,SJU,111,75,36,,False,True,L1_UniqueCarrier=TW
L1_UniqueCarrier=TW|L2_Origin=SLC,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,SLC,80,44,36,,True,False,L1_UniqueCarrier=TW|L2_Origin=SLC
L1_UniqueCarrier=TW|L2_Origin=SNA,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,SNA,61,43,18,,True,True,L1_UniqueCarrier=TW
L1_UniqueCarrier=TW|L2_Origin=STL,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,STL,7946,1106,481,,False,True,L1_UniqueCarrier=TW
L1_UniqueCarrier=TW|L2_Origin=TPA,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,TPA,254,73,74,,False,True,L1_UniqueCarrier=TW
L1_UniqueCarrier=TW|L2_Origin=others,L1_UniqueCarrier=TW,2,L2_Origin,categorical_group,others,165,117,48,,True,True,L1_UniqueCarrier=TW
L1_UniqueCarrier=UA|L2_Origin=ABQ,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,ABQ,298,68,88,,False,False,L1_UniqueCarrier=UA|L2_Origin=ABQ
L1_UniqueCarrier=UA|L2_Origin=ATL,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,ATL,537,79,102,,False,True,ROOT
L1_UniqueCarrier=UA|L2_Origin=AUS,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,AUS,208,142,66,,False,False,L1_UniqueCarrier=UA|L2_Origin=AUS
L1_UniqueCarrier=UA|L2_Origin=BDL,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,BDL,389,105,71,,False,False,L1_UniqueCarrier=UA|L2_Origin=BDL
L1_UniqueCarrier=UA|L2_Origin=BNA,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,BNA,124,89,35,,False,False,L1_UniqueCarrier=UA|L2_Origin=BNA
L1_UniqueCarrier=UA|L2_Origin=BOS,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,BOS,1364,193,99,,False,False,L1_UniqueCarrier=UA|L2_Origin=BOS
L1_UniqueCarrier=UA|L2_Origin=BUF,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,BUF,253,182,71,,False,False,L1_UniqueCarrier=UA|L2_Origin=BUF
L1_UniqueCarrier=UA|L2_Origin=BUR,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,BUR,412,87,74,,False,True,ROOT
L1_UniqueCarrier=UA|L2_Origin=BWI,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,BWI,542,87,60,,False,False,L1_UniqueCarrier=UA|L2_Origin=BWI
L1_UniqueCarrier=UA|L2_Origin=CLE,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,CLE,374,84,67,,False,False,L1_UniqueCarrier=UA|L2_Origin=CLE
L1_UniqueCarrier=UA|L2_Origin=CLT,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,CLT,202,138,64,,False,False,L1_UniqueCarrier=UA|L2_Origin=CLT
L1_UniqueCarrier=UA|L2_Origin=CMH,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,CMH,312,67,68,,False,True,ROOT
L1_UniqueCarrier=UA|L2_Origin=CVG,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,CVG,188,80,50,,False,False,L1_UniqueCarrier=UA|L2_Origin=CVG
L1_UniqueCarrier=UA|L2_Origin=DCA,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,DCA,698,105,62,,False,False,L1_UniqueCarrier=UA|L2_Origin=DCA
L1_UniqueCarrier=UA|L2_Origin=DEN,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,DEN,10811,1506,683,,False,True,ROOT
L1_UniqueCarrier=UA|L2_Origin=DFW,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,DFW,664,103,63,,False,True,ROOT
L1_UniqueCarrier=UA|L2_Origin=DTW,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,DTW,415,282,73,,False,False,L1_UniqueCarrier=UA|L2_Origin=DTW
L1_UniqueCarrier=UA|L2_Origin=EWR,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,EWR,1428,220,93,,False,False,L1_UniqueCarrier=UA|L2_Origin=EWR
L1_UniqueCarrier=UA|L2_Origin=FLL,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,FLL,217,161,56,,False,False,L1_UniqueCarrier=UA|L2_Origin=FLL
L1_UniqueCarrier=UA|L2_Origin=HNL,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,HNL,543,75,60,,False,False,L1_UniqueCarrier=UA|L2_Origin=HNL
L1_UniqueCarrier=UA|L2_Origin=HOU,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,HOU,58,42,16,,True,True,ROOT
L1_UniqueCarrier=UA|L2_Origin=IAD,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,IAD,3436,515,220,,False,True,ROOT
L1_UniqueCarrier=UA|L2_Origin=IAH,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,IAH,938,138,283,,False,True,ROOT
L1_UniqueCarrier=UA|L2_Origin=IND,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,IND,312,76,93,,False,False,L1_UniqueCarrier=UA|L2_Origin=IND
L1_UniqueCarrier=UA|L2_Origin=JAX,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,JAX,96,65,31,,False,False,L1_UniqueCarrier=UA|L2_Origin=JAX
L1_UniqueCarrier=UA|L2_Origin=JFK,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,JFK,652,99,192,,False,False,L1_UniqueCarrier=UA|L2_Origin=JFK
L1_UniqueCarrier=UA|L2_Origin=LAS,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,LAS,1331,215,81,,False,True,ROOT
L1_UniqueCarrier=UA|L2_Origin=LAX,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,LAX,5424,762,348,,False,True,ROOT
L1_UniqueCarrier=UA|L2_Origin=LGA,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,LGA,1150,184,118,,False,False,L1_UniqueCarrier=UA|L2_Origin=LGA
L1_UniqueCarrier=UA|L2_Origin=MCI,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,MCI,457,108,127,,False,True,ROOT
L1_UniqueCarrier=UA|L2_Origin=MCO,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,MCO,975,146,61,,False,False,L1_UniqueCarrier=UA|L2_Origin=MCO
L1_UniqueCarrier=UA|L2_Origin=MEM,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,MEM,114,87,27,,False,False,L1_UniqueCarrier=UA|L2_Origin=MEM
L1_UniqueCarrier=UA|L2_Origin=MIA,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,MIA,491,91,147,,False,False,L1_UniqueCarrier=UA|L2_Origin=MIA
L1_UniqueCarrier=UA|L2_Origin=MKE,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,MKE,107,74,33,,False,False,L1_UniqueCarrier=UA|L2_Origin=MKE
L1_UniqueCarrier=UA|L2_Origin=MSP,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,MSP,807,138,82,,False,False,L1_UniqueCarrier=UA|L2_Origin=MSP
L1_UniqueCarrier=UA|L2_Origin=MSY,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,MSY,493,114,141,,False,False,L1_UniqueCarrier=UA|L2_Origin=MSY
L1_UniqueCarrier=UA|L2_Origin=OAK,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,OAK,689,115,64,,False,False,L1_UniqueCarrier=UA|L2_Origin=OAK
L1_UniqueCarrier=UA|L2_Origin=OKC,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,OKC,215,151,64,,False,False,L1_UniqueCarrier=UA|L2_Origin=OKC
L1_UniqueCarrier=UA|L2_Origin=ONT,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,ONT,503,110,148,,False,False,L1_UniqueCarrier=UA|L2_Origin=ONT
L1_UniqueCarrier=UA|L2_Origin=ORD,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,ORD,15781,2187,966,,False,True,ROOT
L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,OTHER_ORIGIN,7581,1057,457,,False,False,L1_UniqueCarrier=UA|L2_Origin=OTHER_ORIGIN
L1_UniqueCarrier=UA|L2_Origin=PBI,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,PBI,94,66,28,,True,True,ROOT
L1_UniqueCarrier=UA|L2_Origin=PDX,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,PDX,1125,189,117,,False,False,L1_UniqueCarrier=UA|L2_Origin=PDX
L1_UniqueCarrier=UA|L2_Origin=PHL,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,PHL,853,141,86,,False,True,ROOT
L1_UniqueCarrier=UA|L2_Origin=PHX,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,PHX,959,162,107,,False,False,L1_UniqueCarrier=UA|L2_Origin=PHX
L1_UniqueCarrier=UA|L2_Origin=PIT,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,PIT,304,62,86,,False,True,ROOT
L1_UniqueCarrier=UA|L2_Origin=RDU,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,RDU,133,88,45,,False,False,L1_UniqueCarrier=UA|L2_Origin=RDU
L1_UniqueCarrier=UA|L2_Origin=RNO,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,RNO,240,167,73,,False,False,L1_UniqueCarrier=UA|L2_Origin=RNO
L1_UniqueCarrier=UA|L2_Origin=SAN,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,SAN,1199,172,72,,False,True,ROOT
L1_UniqueCarrier=UA|L2_Origin=SAT,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,SAT,235,162,73,,False,False,L1_UniqueCarrier=UA|L2_Origin=SAT
L1_UniqueCarrier=UA|L2_Origin=SEA,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,SEA,1891,263,126,,False,False,L1_UniqueCarrier=UA|L2_Origin=SEA
L1_UniqueCarrier=UA|L2_Origin=SFO,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,SFO,7519,1045,481,,False,False,L1_UniqueCarrier=UA|L2_Origin=SFO
L1_UniqueCarrier=UA|L2_Origin=SJC,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,SJC,477,95,83,,False,True,ROOT
L1_UniqueCarrier=UA|L2_Origin=SJU,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,SJU,112,78,34,,False,False,L1_UniqueCarrier=UA|L2_Origin=SJU
L1_UniqueCarrier=UA|L2_Origin=SLC,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,SLC,448,92,127,,False,True,ROOT
L1_UniqueCarrier=UA|L2_Origin=SMF,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,SMF,728,125,70,,False,False,L1_UniqueCarrier=UA|L2_Origin=SMF
L1_UniqueCarrier=UA|L2_Origin=SNA,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,SNA,621,122,63,,False,True,ROOT
L1_UniqueCarrier=UA|L2_Origin=STL,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,STL,283,186,97,,False,False,L1_UniqueCarrier=UA|L2_Origin=STL
L1_UniqueCarrier=UA|L2_Origin=TPA,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,TPA,464,118,146,,False,False,L1_UniqueCarrier=UA|L2_Origin=TPA
L1_UniqueCarrier=UA|L2_Origin=others,L1_UniqueCarrier=UA,2,L2_Origin,categorical_group,others,33,25,8,,True,True,ROOT
L1_UniqueCarrier=US|L2_Origin=ABQ,L1_UniqueCarrier=US,2,L2_Origin,categorical_group,ABQ,96,67,29,,True,False,L1_UniqueCarrier=US|L2_Origin=ABQ
L1_UniqueCarrier=US|L2_Origin=ATL,L1_UniqueCarrier=US,2,L2_Origin,categorical_group,ATL,762,114,81,,False,False,L1_UniqueCarrier=US|L2_Origin=ATL
L1_UniqueCarrier=US|L2_Origin=AUS,L1_UniqueCarrier=US,2,L2_Origin,categorical_group,AUS,59,41,18,,True,True,L1_UniqueCarrier=US
L1_UniqueCarrier=US|L2_Origin=BDL,L1_UniqueCarrier=US,2,L2_Origin,categorical_group,BDL,858,122,96,,False,True,L1_UniqueCarrier=US
L1_UniqueCarrier=US|L2_Origin=BNA,L1_UniqueCarrier=US,2,L2_Origin,categorical_group,BNA,427,99,74,,False,False,L1_UniqueCarrier=US|L2_Origin=BNA
L1_UniqueCarrier=US|L2_Origin=BOS,L1_UniqueCarrier=US,2,L2_Origin,categorical_group,BOS,3095,437,207,,False,False,L1_UniqueCarrier=US|L2_Origin=BOS
L1_UniqueCarrier=US|L2_Origin=BUF,L1_UniqueCarrier=US,2,L2_Origin,categorical_group,BUF,972,148,89,,False,False,L1_UniqueCarrier=US|L2_Origin=BUF
L1_UniqueCarrier=US|L2_Origin=BUR,L1_UniqueCarrier=US,2,L2_Origin,categorical_group,BUR,181,76,57,,False,True,L1_UniqueCarrier=US
L1_UniqueCarrier=US|L2_Origin=BWI,L1_UniqueCarrier=US,2,L2_Origin,categorical_group,BWI,2582,386,163,,False,False,L1_UniqueCarrier=US|L2_Origin=BWI
L1_UniqueCarrier=US|L2_Origin=CLE,L1_UniqueCarrier=US,2,L2_Origin,categorical_group,CLE,770,100,87,,False,False,L1_UniqueCarrier=US|L2_Origin=CLE
L1_UniqueCarrier=US|L2_Origin=CLT,L1_UniqueCarrier=US,2,L2_Origin,categorical_group,CLT,12637,1760,766,,False,True,L1_UniqueCarrier=US
L1_UniqueCarrier=US|L2_Origin=CMH,L1_UniqueCarrier=US,2,L2_Origin,categorical_group,CMH,689,97,73,,False,False,L1_UniqueCarrier=US|L2_Origin=CMH
L1_UniqueCarrier=US|L2_Origin=CVG,L1_UniqueCarrier=US,2,L2_Origin,categorical_group,CVG,183,63,66,,False,False,L1_UniqueCarrier=US|L2_Origin=CVG
L1_UniqueCarrier=US|L2_Origin=DCA,L1_UniqueCarrier=US,2,L2_Origin,categorical_group,DCA,3658,532,225,,False,True,L1_UniqueCarrier=US
L1_UniqueCarrier=US|L2_Origin=DEN,L1_UniqueCarrier=US,2,L2_Origin,categorical_group,DEN,440,80,66,,False,True,L1_UniqueCarrier=US
L1_UniqueCarrier=US|L2_Origin=DFW,L1_UniqueCarrier=US,2,L2_Origin,categorical_group,DFW,571,103,185,,False,True,L1_UniqueCarrier=US
L1_UniqueCarrier=US|L2_Origin=DTW,L1_UniqueCarrier=US,2,L2_Origin,categorical_group,DTW,511,69,161,,False,False,L1_UniqueCarrier=US|L2_Origin=DTW
L1_UniqueCarrier=US|L2_Origin=EWR,L1_UniqueCarrier=US,2,L2_Origin,categorical_group,EWR,1124,173,105,,False,False,L1_UniqueCarrier=US|L2_Origin=EWR
