fold,bucket_id,parent_id,level,split_name,split_type,split_rule,n_samples_total,n_train,n_val,n_test,is_leaf,is_weak,effective_bucket_id
2,L1_age=40-50|L2_job=unknown|L3_contact=others,L1_age=40-50|L2_job=unknown,3,L3_contact,categorical_group,others,10,7,3,2.0,True,True,L1_age=40-50|L2_job=unknown
2,L1_age=40-50|L2_job=white_collar|L3_contact=cellular,L1_age=40-50|L2_job=white_collar,3,L3_contact,categorical_group,cellular,3018,2130,888,729.0,True,False,L1_age=40-50|L2_job=white_collar|L3_contact=cellular
2,L1_age=40-50|L2_job=white_collar|L3_contact=telephone,L1_age=40-50|L2_job=white_collar,3,L3_contact,categorical_group,telephone,248,178,70,67.0,True,False,L1_age=40-50|L2_job=white_collar|L3_contact=telephone
2,L1_age=40-50|L2_job=white_collar|L3_contact=unknown,L1_age=40-50|L2_job=white_collar,3,L3_contact,categorical_group,unknown,1218,860,358,291.0,True,False,L1_age=40-50|L2_job=white_collar|L3_contact=unknown
2,L1_age=50-60|L2_job=blue_collar|L3_contact=cellular,L1_age=50-60|L2_job=blue_collar,3,L3_contact,categorical_group,cellular,1051,731,320,265.0,True,False,L1_age=50-60|L2_job=blue_collar|L3_contact=cellular
2,L1_age=50-60|L2_job=blue_collar|L3_contact=telephone,L1_age=50-60|L2_job=blue_collar,3,L3_contact,categorical_group,telephone,235,169,66,54.0,True,False,L1_age=50-60|L2_job=blue_collar|L3_contact=telephone
2,L1_age=50-60|L2_job=blue_collar|L3_contact=unknown,L1_age=50-60|L2_job=blue_collar,3,L3_contact,categorical_group,unknown,695,482,213,153.0,True,False,L1_age=50-60|L2_job=blue_collar|L3_contact=unknown
2,L1_age=50-60|L2_job=no_income|L3_contact=cellular,L1_age=50-60|L2_job=no_income,3,L3_contact,categorical_group,cellular,145,98,47,34.0,True,False,L1_age=50-60|L2_job=no_income|L3_contact=cellular
2,L1_age=50-60|L2_job=no_income|L3_contact=unknown,L1_age=50-60|L2_job=no_income,3,L3_contact,categorical_group,unknown,42,33,9,16.0,True,True,L1_age=50-60|L2_job=no_income
2,L1_age=50-60|L2_job=no_income|L3_contact=others,L1_age=50-60|L2_job=no_income,3,L3_contact,categorical_group,others,23,15,8,5.0,True,True,L1_age=50-60|L2_job=no_income
2,L1_age=50-60|L2_job=retired|L3_contact=cellular,L1_age=50-60|L2_job=retired,3,L3_contact,categorical_group,cellular,586,414,172,136.0,True,False,L1_age=50-60|L2_job=retired|L3_contact=cellular
2,L1_age=50-60|L2_job=retired|L3_contact=telephone,L1_age=50-60|L2_job=retired,3,L3_contact,categorical_group,telephone,94,60,34,20.0,True,False,L1_age=50-60|L2_job=retired|L3_contact=telephone
2,L1_age=50-60|L2_job=retired|L3_contact=unknown,L1_age=50-60|L2_job=retired,3,L3_contact,categorical_group,unknown,319,215,104,82.0,True,False,L1_age=50-60|L2_job=retired|L3_contact=unknown
2,L1_age=50-60|L2_job=self_emp|L3_contact=cellular,L1_age=50-60|L2_job=self_emp,3,L3_contact,categorical_group,cellular,275,192,83,70.0,True,True,L1_age=50-60|L2_job=self_emp
2,L1_age=50-60|L2_job=self_emp|L3_contact=telephone,L1_age=50-60|L2_job=self_emp,3,L3_contact,categorical_group,telephone,46,28,18,12.0,True,True,L1_age=50-60|L2_job=self_emp
2,L1_age=50-60|L2_job=self_emp|L3_contact=unknown,L1_age=50-60|L2_job=self_emp,3,L3_contact,categorical_group,unknown,148,98,50,37.0,True,False,L1_age=50-60|L2_job=self_emp|L3_contact=unknown
2,L1_age=50-60|L2_job=unknown|L3_contact=unknown,L1_age=50-60|L2_job=unknown,3,L3_contact,categorical_group,unknown,35,25,10,8.0,True,True,L1_age=50-60|L2_job=unknown
2,L1_age=50-60|L2_job=unknown|L3_contact=others,L1_age=50-60|L2_job=unknown,3,L3_contact,categorical_group,others,43,24,19,7.0,True,True,L1_age=50-60|L2_job=unknown
2,L1_age=50-60|L2_job=white_collar|L3_contact=cellular,L1_age=50-60|L2_job=white_collar,3,L3_contact,categorical_group,cellular,1771,1246,525,436.0,True,True,L1_age=50-60|L2_job=white_collar
2,L1_age=50-60|L2_job=white_collar|L3_contact=telephone,L1_age=50-60|L2_job=white_collar,3,L3_contact,categorical_group,telephone,274,189,85,71.0,True,False,L1_age=50-60|L2_job=white_collar|L3_contact=telephone
2,L1_age=50-60|L2_job=white_collar|L3_contact=unknown,L1_age=50-60|L2_job=white_collar,3,L3_contact,categorical_group,unknown,705,520,185,174.0,True,False,L1_age=50-60|L2_job=white_collar|L3_contact=unknown
2,L1_age=<=30|L2_job=blue_collar|L3_contact=cellular,L1_age=<=30|L2_job=blue_collar,3,L3_contact,categorical_group,cellular,1078,732,346,258.0,True,True,L1_age=<=30|L2_job=blue_collar
2,L1_age=<=30|L2_job=blue_collar|L3_contact=telephone,L1_age=<=30|L2_job=blue_collar,3,L3_contact,categorical_group,telephone,74,54,20,22.0,True,False,L1_age=<=30|L2_job=blue_collar|L3_contact=telephone
2,L1_age=<=30|L2_job=blue_collar|L3_contact=unknown,L1_age=<=30|L2_job=blue_collar,3,L3_contact,categorical_group,unknown,723,514,209,172.0,True,False,L1_age=<=30|L2_job=blue_collar|L3_contact=unknown
2,L1_age=<=30|L2_job=no_income|L3_contact=cellular,L1_age=<=30|L2_job=no_income,3,L3_contact,categorical_group,cellular,598,419,179,135.0,True,True,L1_age=<=30|L2_job=no_income
2,L1_age=<=30|L2_job=no_income|L3_contact=telephone,L1_age=<=30|L2_job=no_income,3,L3_contact,categorical_group,telephone,79,54,25,16.0,True,True,L1_age=<=30|L2_job=no_income
2,L1_age=<=30|L2_job=no_income|L3_contact=unknown,L1_age=<=30|L2_job=no_income,3,L3_contact,categorical_group,unknown,113,80,33,31.0,True,False,L1_age=<=30|L2_job=no_income|L3_contact=unknown
2,L1_age=<=30|L2_job=self_emp|L3_contact=cellular,L1_age=<=30|L2_job=self_emp,3,L3_contact,categorical_group,cellular,206,147,59,77.0,True,False,L1_age=<=30|L2_job=self_emp|L3_contact=cellular
2,L1_age=<=30|L2_job=self_emp|L3_contact=unknown,L1_age=<=30|L2_job=self_emp,3,L3_contact,categorical_group,unknown,72,48,24,20.0,True,False,L1_age=<=30|L2_job=self_emp|L3_contact=unknown
2,L1_age=<=30|L2_job=self_emp|L3_contact=others,L1_age=<=30|L2_job=self_emp,3,L3_contact,categorical_group,others,4,3,1,4.0,True,True,L1_age=<=30|L2_job=self_emp
2,L1_age=<=30|L2_job=white_collar|L3_contact=cellular,L1_age=<=30|L2_job=white_collar,3,L3_contact,categorical_group,cellular,1895,1309,586,539.0,True,True,L1_age=<=30|L2_job=white_collar
2,L1_age=<=30|L2_job=white_collar|L3_contact=telephone,L1_age=<=30|L2_job=white_collar,3,L3_contact,categorical_group,telephone,77,52,25,20.0,True,False,L1_age=<=30|L2_job=white_collar|L3_contact=telephone
2,L1_age=<=30|L2_job=white_collar|L3_contact=unknown,L1_age=<=30|L2_job=white_collar,3,L3_contact,categorical_group,unknown,650,454,196,144.0,True,True,L1_age=<=30|L2_job=white_collar
2,L1_age=>60|L2_job=blue_collar|L3_contact=cellular,L1_age=>60|L2_job=blue_collar,3,L3_contact,categorical_group,cellular,39,28,11,12.0,True,True,ROOT
2,L1_age=>60|L2_job=blue_collar|L3_contact=others,L1_age=>60|L2_job=blue_collar,3,L3_contact,categorical_group,others,26,20,6,7.0,True,True,ROOT
2,L1_age=>60|L2_job=retired|L3_contact=cellular,L1_age=>60|L2_job=retired,3,L3_contact,categorical_group,cellular,469,321,148,114.0,True,False,L1_age=>60|L2_job=retired|L3_contact=cellular
2,L1_age=>60|L2_job=retired|L3_contact=telephone,L1_age=>60|L2_job=retired,3,L3_contact,categorical_group,telephone,227,159,68,54.0,True,True,ROOT
2,L1_age=>60|L2_job=retired|L3_contact=others,L1_age=>60|L2_job=retired,3,L3_contact,categorical_group,others,11,8,3,,True,True,ROOT
2,L1_age=>60|L2_job=white_collar|L3_contact=cellular,L1_age=>60|L2_job=white_collar,3,L3_contact,categorical_group,cellular,106,81,25,25.0,True,False,L1_age=>60|L2_job=white_collar|L3_contact=cellular
2,L1_age=>60|L2_job=white_collar|L3_contact=others,L1_age=>60|L2_job=white_collar,3,L3_contact,categorical_group,others,23,19,4,6.0,True,True,ROOT
3,ROOT,ROOT,0,ROOT,ROOT,all,36169,7593,3253,,False,False,ROOT
3,L1_age=30-40,ROOT,1,L1_age,numeric_bin,30-40,14168,3010,1289,,False,False,L1_age=30-40
3,L1_age=40-50,ROOT,1,L1_age,numeric_bin,40-50,8935,1883,826,,False,False,L1_age=40-50
3,L1_age=50-60,ROOT,1,L1_age,numeric_bin,50-60,6450,1346,595,,False,False,L1_age=50-60
3,L1_age=<=30,ROOT,1,L1_age,numeric_bin,<=30,5673,1192,519,,False,True,ROOT
3,L1_age=>60,ROOT,1,L1_age,numeric_bin,>60,943,201,100,,False,True,ROOT
3,L1_age=30-40|L2_job=blue_collar,L1_age=30-40,2,L2_job,categorical_group,blue_collar,4833,998,449,,False,False,L1_age=30-40|L2_job=blue_collar
3,L1_age=30-40|L2_job=no_income,L1_age=30-40,2,L2_job,categorical_group,no_income,502,113,57,,False,False,L1_age=30-40|L2_job=no_income
3,L1_age=30-40|L2_job=retired,L1_age=30-40,2,L2_job,categorical_group,retired,31,23,8,5.0,True,True,L1_age=30-40
3,L1_age=30-40|L2_job=self_emp,L1_age=30-40,2,L2_job,categorical_group,self_emp,959,223,87,,False,False,L1_age=30-40|L2_job=self_emp
3,L1_age=30-40|L2_job=unknown,L1_age=30-40,2,L2_job,categorical_group,unknown,43,29,14,8.0,True,True,L1_age=30-40
3,L1_age=30-40|L2_job=white_collar,L1_age=30-40,2,L2_job,categorical_group,white_collar,7800,1647,690,,False,False,L1_age=30-40|L2_job=white_collar
3,L1_age=40-50|L2_job=blue_collar,L1_age=40-50,2,L2_job,categorical_group,blue_collar,3345,699,302,,False,True,L1_age=40-50
3,L1_age=40-50|L2_job=no_income,L1_age=40-50,2,L2_job,categorical_group,no_income,284,72,44,,False,False,L1_age=40-50|L2_job=no_income
3,L1_age=40-50|L2_job=retired,L1_age=40-50,2,L2_job,categorical_group,retired,82,57,25,,False,False,L1_age=40-50|L2_job=retired
3,L1_age=40-50|L2_job=self_emp,L1_age=40-50,2,L2_job,categorical_group,self_emp,700,150,72,,False,False,L1_age=40-50|L2_job=self_emp
3,L1_age=40-50|L2_job=unknown,L1_age=40-50,2,L2_job,categorical_group,unknown,88,42,22,,False,False,L1_age=40-50|L2_job=unknown
3,L1_age=40-50|L2_job=white_collar,L1_age=40-50,2,L2_job,categorical_group,white_collar,4436,936,392,,False,False,L1_age=40-50|L2_job=white_collar
3,L1_age=50-60|L2_job=blue_collar,L1_age=50-60,2,L2_job,categorical_group,blue_collar,1988,407,186,,False,False,L1_age=50-60|L2_job=blue_collar
3,L1_age=50-60|L2_job=no_income,L1_age=50-60,2,L2_job,categorical_group,no_income,218,76,39,,False,True,L1_age=50-60
3,L1_age=50-60|L2_job=retired,L1_age=50-60,2,L2_job,categorical_group,retired,982,210,102,,False,False,L1_age=50-60|L2_job=retired
3,L1_age=50-60|L2_job=self_emp,L1_age=50-60,2,L2_job,categorical_group,self_emp,458,90,55,,False,False,L1_age=50-60|L2_job=self_emp
3,L1_age=50-60|L2_job=unknown,L1_age=50-60,2,L2_job,categorical_group,unknown,69,52,17,,False,True,L1_age=50-60
3,L1_age=50-60|L2_job=white_collar,L1_age=50-60,2,L2_job,categorical_group,white_collar,2735,575,242,,False,True,L1_age=50-60
3,L1_age=<=30|L2_job=blue_collar,L1_age=<=30,2,L2_job,categorical_group,blue_collar,1880,388,191,,False,True,ROOT
3,L1_age=<=30|L2_job=no_income,L1_age=<=30,2,L2_job,categorical_group,no_income,777,157,111,,False,False,L1_age=<=30|L2_job=no_income
3,L1_age=<=30|L2_job=self_emp,L1_age=<=30,2,L2_job,categorical_group,self_emp,328,71,52,,False,False,L1_age=<=30|L2_job=self_emp
3,L1_age=<=30|L2_job=white_collar,L1_age=<=30,2,L2_job,categorical_group,white_collar,2670,561,248,,False,True,ROOT
3,L1_age=<=30|L2_job=others,L1_age=<=30,2,L2_job,categorical_group,others,18,15,3,5.0,True,True,ROOT
3,L1_age=>60|L2_job=blue_collar,L1_age=>60,2,L2_job,categorical_group,blue_collar,69,52,17,,False,True,ROOT
3,L1_age=>60|L2_job=retired,L1_age=>60,2,L2_job,categorical_group,retired,689,148,61,,False,False,L1_age=>60|L2_job=retired
3,L1_age=>60|L2_job=white_collar,L1_age=>60,2,L2_job,categorical_group,white_collar,134,42,37,,False,False,L1_age=>60|L2_job=white_collar
3,L1_age=>60|L2_job=others,L1_age=>60,2,L2_job,categorical_group,others,51,39,12,18.0,True,True,ROOT
3,L1_age=30-40|L2_job=blue_collar|L3_contact=cellular,L1_age=30-40|L2_job=blue_collar,3,L3_contact,categorical_group,cellular,2697,1879,818,683.0,True,True,L1_age=30-40|L2_job=blue_collar
3,L1_age=30-40|L2_job=blue_collar|L3_contact=telephone,L1_age=30-40|L2_job=blue_collar,3,L3_contact,categorical_group,telephone,209,132,77,53.0,True,False,L1_age=30-40|L2_job=blue_collar|L3_contact=telephone
3,L1_age=30-40|L2_job=blue_collar|L3_contact=unknown,L1_age=30-40|L2_job=blue_collar,3,L3_contact,categorical_group,unknown,1927,1323,604,472.0,True,True,L1_age=30-40|L2_job=blue_collar
3,L1_age=30-40|L2_job=no_income|L3_contact=cellular,L1_age=30-40|L2_job=no_income,3,L3_contact,categorical_group,cellular,340,245,95,92.0,True,True,L1_age=30-40|L2_job=no_income
3,L1_age=30-40|L2_job=no_income|L3_contact=telephone,L1_age=30-40|L2_job=no_income,3,L3_contact,categorical_group,telephone,31,14,17,9.0,True,True,L1_age=30-40|L2_job=no_income
3,L1_age=30-40|L2_job=no_income|L3_contact=unknown,L1_age=30-40|L2_job=no_income,3,L3_contact,categorical_group,unknown,131,89,42,32.0,True,True,L1_age=30-40|L2_job=no_income
3,L1_age=30-40|L2_job=self_emp|L3_contact=cellular,L1_age=30-40|L2_job=self_emp,3,L3_contact,categorical_group,cellular,673,481,192,162.0,True,True,L1_age=30-40|L2_job=self_emp
3,L1_age=30-40|L2_job=self_emp|L3_contact=telephone,L1_age=30-40|L2_job=self_emp,3,L3_contact,categorical_group,telephone,34,25,9,6.0,True,True,L1_age=30-40|L2_job=self_emp
3,L1_age=30-40|L2_job=self_emp|L3_contact=unknown,L1_age=30-40|L2_job=self_emp,3,L3_contact,categorical_group,unknown,252,181,71,58.0,True,True,L1_age=30-40|L2_job=self_emp
3,L1_age=30-40|L2_job=white_collar|L3_contact=cellular,L1_age=30-40|L2_job=white_collar,3,L3_contact,categorical_group,cellular,5780,4051,1729,1457.0,True,True,L1_age=30-40|L2_job=white_collar
3,L1_age=30-40|L2_job=white_collar|L3_contact=telephone,L1_age=30-40|L2_job=white_collar,3,L3_contact,categorical_group,telephone,243,179,64,52.0,True,False,L1_age=30-40|L2_job=white_collar|L3_contact=telephone
3,L1_age=30-40|L2_job=white_collar|L3_contact=unknown,L1_age=30-40|L2_job=white_collar,3,L3_contact,categorical_group,unknown,1777,1265,512,430.0,True,True,L1_age=30-40|L2_job=white_collar
3,L1_age=40-50|L2_job=blue_collar|L3_contact=cellular,L1_age=40-50|L2_job=blue_collar,3,L3_contact,categorical_group,cellular,1859,1304,555,460.0,True,True,L1_age=40-50
3,L1_age=40-50|L2_job=blue_collar|L3_contact=telephone,L1_age=40-50|L2_job=blue_collar,3,L3_contact,categorical_group,telephone,239,152,87,75.0,True,False,L1_age=40-50|L2_job=blue_collar|L3_contact=telephone
3,L1_age=40-50|L2_job=blue_collar|L3_contact=unknown,L1_age=40-50|L2_job=blue_collar,3,L3_contact,categorical_group,unknown,1247,878,369,341.0,True,False,L1_age=40-50|L2_job=blue_collar|L3_contact=unknown
3,L1_age=40-50|L2_job=no_income|L3_contact=cellular,L1_age=40-50|L2_job=no_income,3,L3_contact,categorical_group,cellular,188,133,55,50.0,True,True,L1_age=40-50|L2_job=no_income
3,L1_age=40-50|L2_job=no_income|L3_contact=unknown,L1_age=40-50|L2_job=no_income,3,L3_contact,categorical_group,unknown,73,50,23,16.0,True,False,L1_age=40-50|L2_job=no_income|L3_contact=unknown
3,L1_age=40-50|L2_job=no_income|L3_contact=others,L1_age=40-50|L2_job=no_income,3,L3_contact,categorical_group,others,23,18,5,9.0,True,True,L1_age=40-50|L2_job=no_income
3,L1_age=40-50|L2_job=retired|L3_contact=cellular,L1_age=40-50|L2_job=retired,3,L3_contact,categorical_group,cellular,33,22,11,13.0,True,True,L1_age=40-50|L2_job=retired
3,L1_age=40-50|L2_job=retired|L3_contact=unknown,L1_age=40-50|L2_job=retired,3,L3_contact,categorical_group,unknown,41,28,13,16.0,True,True,L1_age=40-50|L2_job=retired
3,L1_age=40-50|L2_job=retired|L3_contact=others,L1_age=40-50|L2_job=retired,3,L3_contact,categorical_group,others,8,7,1,1.0,True,True,L1_age=40-50|L2_job=retired
3,L1_age=40-50|L2_job=self_emp|L3_contact=cellular,L1_age=40-50|L2_job=self_emp,3,L3_contact,categorical_group,cellular,433,310,123,121.0,True,True,L1_age=40-50|L2_job=self_emp
3,L1_age=40-50|L2_job=self_emp|L3_contact=telephone,L1_age=40-50|L2_job=self_emp,3,L3_contact,categorical_group,telephone,55,35,20,9.0,True,False,L1_age=40-50|L2_job=self_emp|L3_contact=telephone
3,L1_age=40-50|L2_job=self_emp|L3_contact=unknown,L1_age=40-50|L2_job=self_emp,3,L3_contact,categorical_group,unknown,212,157,55,43.0,True,True,L1_age=40-50|L2_job=self_emp
3,L1_age=40-50|L2_job=unknown|L3_contact=cellular,L1_age=40-50|L2_job=unknown,3,L3_contact,categorical_group,cellular,43,33,10,5.0,True,True,L1_age=40-50|L2_job=unknown
3,L1_age=40-50|L2_job=unknown|L3_contact=unknown,L1_age=40-50|L2_job=unknown,3,L3_contact,categorical_group,unknown,36,27,9,7.0,True,True,L1_age=40-50|L2_job=unknown
3,L1_age=40-50|L2_job=unknown|L3_contact=others,L1_age=40-50|L2_job=unknown,3,L3_contact,categorical_group,others,9,6,3,3.0,True,True,L1_age=40-50|L2_job=unknown
3,L1_age=40-50|L2_job=white_collar|L3_contact=cellular,L1_age=40-50|L2_job=white_collar,3,L3_contact,categorical_group,cellular,2978,2105,873,769.0,True,True,L1_age=40-50|L2_job=white_collar
3,L1_age=40-50|L2_job=white_collar|L3_contact=telephone,L1_age=40-50|L2_job=white_collar,3,L3_contact,categorical_group,telephone,257,182,75,58.0,True,False,L1_age=40-50|L2_job=white_collar|L3_contact=telephone
3,L1_age=40-50|L2_job=white_collar|L3_contact=unknown,L1_age=40-50|L2_job=white_collar,3,L3_contact,categorical_group,unknown,1201,837,364,308.0,True,True,L1_age=40-50|L2_job=white_collar
3,L1_age=50-60|L2_job=blue_collar|L3_contact=cellular,L1_age=50-60|L2_job=blue_collar,3,L3_contact,categorical_group,cellular,1056,713,343,260.0,True,True,L1_age=50-60|L2_job=blue_collar
3,L1_age=50-60|L2_job=blue_collar|L3_contact=telephone,L1_age=50-60|L2_job=blue_collar,3,L3_contact,categorical_group,telephone,230,155,75,59.0,True,False,L1_age=50-60|L2_job=blue_collar|L3_contact=telephone
3,L1_age=50-60|L2_job=blue_collar|L3_contact=unknown,L1_age=50-60|L2_job=blue_collar,3,L3_contact,categorical_group,unknown,702,495,207,146.0,True,True,L1_age=50-60|L2_job=blue_collar
3,L1_age=50-60|L2_job=no_income|L3_contact=cellular,L1_age=50-60|L2_job=no_income,3,L3_contact,categorical_group,cellular,146,109,37,33.0,True,True,L1_age=50-60
3,L1_age=50-60|L2_job=no_income|L3_contact=unknown,L1_age=50-60|L2_job=no_income,3,L3_contact,categorical_group,unknown,51,29,22,7.0,True,True,L1_age=50-60
3,L1_age=50-60|L2_job=no_income|L3_contact=others,L1_age=50-60|L2_job=no_income,3,L3_contact,categorical_group,others,21,15,6,7.0,True,True,L1_age=50-60
3,L1_age=50-60|L2_job=retired|L3_contact=cellular,L1_age=50-60|L2_job=retired,3,L3_contact,categorical_group,cellular,558,399,159,164.0,True,True,L1_age=50-60|L2_job=retired
3,L1_age=50-60|L2_job=retired|L3_contact=telephone,L1_age=50-60|L2_job=retired,3,L3_contact,categorical_group,telephone,88,60,28,26.0,True,False,L1_age=50-60|L2_job=retired|L3_contact=telephone
3,L1_age=50-60|L2_job=retired|L3_contact=unknown,L1_age=50-60|L2_job=retired,3,L3_contact,categorical_group,unknown,336,245,91,65.0,True,False,L1_age=50-60|L2_job=retired|L3_contact=unknown
3,L1_age=50-60|L2_job=self_emp|L3_contact=cellular,L1_age=50-60|L2_job=self_emp,3,L3_contact,categorical_group,cellular,264,170,94,81.0,True,False,L1_age=50-60|L2_job=self_emp|L3_contact=cellular
3,L1_age=50-60|L2_job=self_emp|L3_contact=telephone,L1_age=50-60|L2_job=self_emp,3,L3_contact,categorical_group,telephone,46,33,13,12.0,True,True,L1_age=50-60|L2_job=self_emp
3,L1_age=50-60|L2_job=self_emp|L3_contact=unknown,L1_age=50-60|L2_job=self_emp,3,L3_contact,categorical_group,unknown,148,101,47,37.0,True,True,L1_age=50-60|L2_job=self_emp
3,L1_age=50-60|L2_job=unknown|L3_contact=cellular,L1_age=50-60|L2_job=unknown,3,L3_contact,categorical_group,cellular,31,24,7,5.0,True,True,L1_age=50-60
3,L1_age=50-60|L2_job=unknown|L3_contact=unknown,L1_age=50-60|L2_job=unknown,3,L3_contact,categorical_group,unknown,30,21,9,13.0,True,True,L1_age=50-60
3,L1_age=50-60|L2_job=unknown|L3_contact=others,L1_age=50-60|L2_job=unknown,3,L3_contact,categorical_group,others,8,7,1,6.0,True,True,L1_age=50-60
3,L1_age=50-60|L2_job=white_collar|L3_contact=cellular,L1_age=50-60|L2_job=white_collar,3,L3_contact,categorical_group,cellular,1762,1229,533,445.0,True,True,L1_age=50-60
3,L1_age=50-60|L2_job=white_collar|L3_contact=telephone,L1_age=50-60|L2_job=white_collar,3,L3_contact,categorical_group,telephone,285,201,84,60.0,True,False,L1_age=50-60|L2_job=white_collar|L3_contact=telephone
3,L1_age=50-60|L2_job=white_collar|L3_contact=unknown,L1_age=50-60|L2_job=white_collar,3,L3_contact,categorical_group,unknown,688,493,195,191.0,True,True,L1_age=50-60
3,L1_age=<=30|L2_job=blue_collar|L3_contact=cellular,L1_age=<=30|L2_job=blue_collar,3,L3_contact,categorical_group,cellular,1078,747,331,258.0,True,False,L1_age=<=30|L2_job=blue_collar|L3_contact=cellular
3,L1_age=<=30|L2_job=blue_collar|L3_contact=telephone,L1_age=<=30|L2_job=blue_collar,3,L3_contact,categorical_group,telephone,73,48,25,23.0,True,False,L1_age=<=30|L2_job=blue_collar|L3_contact=telephone
3,L1_age=<=30|L2_job=blue_collar|L3_contact=unknown,L1_age=<=30|L2_job=blue_collar,3,L3_contact,categorical_group,unknown,729,503,226,166.0,True,False,L1_age=<=30|L2_job=blue_collar|L3_contact=unknown
3,L1_age=<=30|L2_job=no_income|L3_contact=cellular,L1_age=<=30|L2_job=no_income,3,L3_contact,categorical_group,cellular,588,391,197,145.0,True,True,L1_age=<=30|L2_job=no_income
3,L1_age=<=30|L2_job=no_income|L3_contact=telephone,L1_age=<=30|L2_job=no_income,3,L3_contact,categorical_group,telephone,73,51,22,22.0,True,True,L1_age=<=30|L2_job=no_income
3,L1_age=<=30|L2_job=no_income|L3_contact=unknown,L1_age=<=30|L2_job=no_income,3,L3_contact,categorical_group,unknown,116,86,30,28.0,True,False,L1_age=<=30|L2_job=no_income|L3_contact=unknown
3,L1_age=<=30|L2_job=self_emp|L3_contact=cellular,L1_age=<=30|L2_job=self_emp,3,L3_contact,categorical_group,cellular,244,175,69,39.0,True,True,L1_age=<=30|L2_job=self_emp
3,L1_age=<=30|L2_job=self_emp|L3_contact=unknown,L1_age=<=30|L2_job=self_emp,3,L3_contact,categorical_group,unknown,77,47,30,15.0,True,False,L1_age=<=30|L2_job=self_emp|L3_contact=unknown
3,L1_age=<=30|L2_job=self_emp|L3_contact=others,L1_age=<=30|L2_job=self_emp,3,L3_contact,categorical_group,others,7,5,2,1.0,True,True,L1_age=<=30|L2_job=self_emp
3,L1_age=<=30|L2_job=white_collar|L3_contact=cellular,L1_age=<=30|L2_job=white_collar,3,L3_contact,categorical_group,cellular,1952,1355,597,482.0,True,True,ROOT
3,L1_age=<=30|L2_job=white_collar|L3_contact=telephone,L1_age=<=30|L2_job=white_collar,3,L3_contact,categorical_group,telephone,84,69,15,13.0,True,True,ROOT
3,L1_age=<=30|L2_job=white_collar|L3_contact=unknown,L1_age=<=30|L2_job=white_collar,3,L3_contact,categorical_group,unknown,634,452,182,160.0,True,False,L1_age=<=30|L2_job=white_collar|L3_contact=unknown
3,L1_age=>60|L2_job=blue_collar|L3_contact=cellular,L1_age=>60|L2_job=blue_collar,3,L3_contact,categorical_group,cellular,39,29,10,12.0,True,True,ROOT
3,L1_age=>60|L2_job=blue_collar|L3_contact=others,L1_age=>60|L2_job=blue_collar,3,L3_contact,categorical_group,others,30,23,7,3.0,True,True,ROOT
3,L1_age=>60|L2_job=retired|L3_contact=cellular,L1_age=>60|L2_job=retired,3,L3_contact,categorical_group,cellular,453,317,136,130.0,True,False,L1_age=>60|L2_job=retired|L3_contact=cellular
3,L1_age=>60|L2_job=retired|L3_contact=telephone,L1_age=>60|L2_job=retired,3,L3_contact,categorical_group,telephone,231,167,64,50.0,True,True,L1_age=>60|L2_job=retired
3,L1_age=>60|L2_job=retired|L3_contact=others,L1_age=>60|L2_job=retired,3,L3_contact,categorical_group,others,5,3,2,6.0,True,True,L1_age=>60|L2_job=retired
3,L1_age=>60|L2_job=white_collar|L3_contact=cellular,L1_age=>60|L2_job=white_collar,3,L3_contact,categorical_group,cellular,108,78,30,23.0,True,False,L1_age=>60|L2_job=white_collar|L3_contact=cellular
3,L1_age=>60|L2_job=white_collar|L3_contact=others,L1_age=>60|L2_job=white_collar,3,L3_contact,categorical_group,others,26,19,7,3.0,True,True,L1_age=>60|L2_job=white_collar
4,ROOT,ROOT,0,ROOT,ROOT,all,36169,7594,3253,,False,False,ROOT
4,L1_age=30-40,ROOT,1,L1_age,numeric_bin,30-40,14179,3026,1276,,False,True,ROOT
4,L1_age=40-50,ROOT,1,L1_age,numeric_bin,40-50,8981,1863,869,,False,False,L1_age=40-50
4,L1_age=50-60,ROOT,1,L1_age,numeric_bin,50-60,6436,1336,610,,False,False,L1_age=50-60
4,L1_age=<=30,ROOT,1,L1_age,numeric_bin,<=30,5614,1206,488,,False,True,ROOT
4,L1_age=>60,ROOT,1,L1_age,numeric_bin,>60,959,225,111,,False,True,ROOT
4,L1_age=30-40|L2_job=blue_collar,L1_age=30-40,2,L2_job,categorical_group,blue_collar,4843,1012,439,,False,False,L1_age=30-40|L2_job=blue_collar
4,L1_age=30-40|L2_job=no_income,L1_age=30-40,2,L2_job,categorical_group,no_income,509,109,64,,False,False,L1_age=30-40|L2_job=no_income
4,L1_age=30-40|L2_job=retired,L1_age=30-40,2,L2_job,categorical_group,retired,32,25,7,4.0,True,True,ROOT
4,L1_age=30-40|L2_job=self_emp,L1_age=30-40,2,L2_job,categorical_group,self_emp,942,223,78,,False,False,L1_age=30-40|L2_job=self_emp
4,L1_age=30-40|L2_job=unknown,L1_age=30-40,2,L2_job,categorical_group,unknown,43,28,15,8.0,True,True,ROOT
4,L1_age=30-40|L2_job=white_collar,L1_age=30-40,2,L2_job,categorical_group,white_collar,7810,1655,685,,False,False,L1_age=30-40|L2_job=white_collar
4,L1_age=40-50|L2_job=blue_collar,L1_age=40-50,2,L2_job,categorical_group,blue_collar,3375,699,309,,False,True,L1_age=40-50
